04-18-2026 17:09:42 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@729,1%@729,76%@729,0%@806,0%@729,0%@729] GR3D_FREQ 69% cpu@54.625C soc2@54.093C soc0@53.218C gpu@54.187C tj@54.625C soc1@54.125C VDD_IN 5577mW/5577mW VDD_CPU_GPU_CV 1001mW/1001mW VDD_SOC 1524mW/1524mW
04-18-2026 17:09:51 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1510,1%@1510,0%@1510,1%@1510,0%@1190,76%@1190] GR3D_FREQ 55% cpu@55.25C soc2@54.218C soc0@53.281C gpu@54.562C tj@55.25C soc1@54.375C VDD_IN 6129mW/6133mW VDD_CPU_GPU_CV 1360mW/1372mW VDD_SOC 1600mW/1593mW
04-18-2026 17:09:51 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [5%@1510,64%@1510,13%@1036,0%@1113,0%@729,3%@729] GR3D_FREQ 39% cpu@54.812C soc2@54.125C soc0@53.218C gpu@54.218C tj@54.812C soc1@54.437C VDD_IN 6209mW/6137mW VDD_CPU_GPU_CV 1400mW/1373mW VDD_SOC 1600mW/1594mW
04-18-2026 17:09:52 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1510,3%@1510,76%@1510,0%@1510,1%@729,0%@729] GR3D_FREQ 55% cpu@54.906C soc2@54.093C soc0@53.187C gpu@54.625C tj@54.906C soc1@54.375C VDD_IN 6169mW/6139mW VDD_CPU_GPU_CV 1397mW/1374mW VDD_SOC 1600mW/1594mW
04-18-2026 17:09:52 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1113,0%@1113,75%@1113,1%@1113,0%@729,0%@729] GR3D_FREQ 44% cpu@55C soc2@54.218C soc0@53.156C gpu@54.843C tj@55C soc1@54.25C VDD_IN 6169mW/6140mW VDD_CPU_GPU_CV 1400mW/1375mW VDD_SOC 1600mW/1594mW
04-18-2026 17:09:53 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [4%@1113,0%@1113,75%@1113,1%@1113,0%@729,0%@729] GR3D_FREQ 60% cpu@54.843C soc2@54.125C soc0@53.125C gpu@54.625C tj@54.843C soc1@54.156C VDD_IN 6209mW/6143mW VDD_CPU_GPU_CV 1400mW/1377mW VDD_SOC 1600mW/1594mW
04-18-2026 17:09:53 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1510,48%@1510,28%@1510,1%@1510,0%@729,0%@729] GR3D_FREQ 58% cpu@55.031C soc2@54.187C soc0@53.437C gpu@54.812C tj@55.031C soc1@54.156C VDD_IN 6169mW/6145mW VDD_CPU_GPU_CV 1400mW/1378mW VDD_SOC 1600mW/1595mW
04-18-2026 17:09:54 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1510,18%@1510,59%@1510,0%@1510,0%@729,2%@729] GR3D_FREQ 60% cpu@54.687C soc2@54.187C soc0@53.312C gpu@54.593C tj@54.687C soc1@54.187C VDD_IN 6209mW/6147mW VDD_CPU_GPU_CV 1437mW/1380mW VDD_SOC 1600mW/1595mW
04-18-2026 17:09:54 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,3%@1510,75%@1510,3%@1510,1%@729,0%@729] GR3D_FREQ 55% cpu@54.687C soc2@54.156C soc0@53.218C gpu@54.718C tj@54.718C soc1@54.062C VDD_IN 6169mW/6148mW VDD_CPU_GPU_CV 1400mW/1381mW VDD_SOC 1600mW/1595mW
04-18-2026 17:09:55 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,1%@1510,54%@1510,0%@1510,15%@1036,10%@1036] GR3D_FREQ 55% cpu@54.812C soc2@54.125C soc0@53.218C gpu@54.593C tj@54.812C soc1@54.468C VDD_IN 6209mW/6150mW VDD_CPU_GPU_CV 1400mW/1381mW VDD_SOC 1600mW/1595mW
04-18-2026 17:09:55 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [3%@1510,1%@1510,0%@1510,1%@1510,0%@1190,76%@1190] GR3D_FREQ 54% cpu@55C soc2@54.125C soc0@53.187C gpu@54.718C tj@54.937C soc1@54.312C VDD_IN 6169mW/6151mW VDD_CPU_GPU_CV 1400mW/1382mW VDD_SOC 1600mW/1595mW
04-18-2026 17:09:56 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [1%@1510,0%@1510,0%@1510,1%@1510,2%@1113,73%@1113] GR3D_FREQ 51% cpu@55.093C soc2@54.156C soc0@53.125C gpu@54.187C tj@55.093C soc1@54.25C VDD_IN 6209mW/6153mW VDD_CPU_GPU_CV 1400mW/1383mW VDD_SOC 1600mW/1595mW
04-18-2026 17:09:56 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1510,1%@1510,68%@1510,3%@1510,0%@729,7%@729] GR3D_FREQ 59% cpu@54.875C soc2@54.281C soc0@53.187C gpu@54.718C tj@54.875C soc1@54.25C VDD_IN 6209mW/6155mW VDD_CPU_GPU_CV 1437mW/1385mW VDD_SOC 1600mW/1596mW
04-18-2026 17:09:57 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,1%@1510,74%@1510,0%@1510,0%@729,0%@729] GR3D_FREQ 45% cpu@54.875C soc2@54.156C soc0@53.343C gpu@54.312C tj@54.875C soc1@54.156C VDD_IN 6209mW/6157mW VDD_CPU_GPU_CV 1397mW/1385mW VDD_SOC 1600mW/1596mW
04-18-2026 17:09:57 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [3%@1510,1%@1510,40%@1510,0%@1510,25%@960,10%@960] GR3D_FREQ 58% cpu@54.875C soc2@54.156C soc0@53.375C gpu@54.656C tj@54.875C soc1@54.187C VDD_IN 6209mW/6158mW VDD_CPU_GPU_CV 1397mW/1385mW VDD_SOC 1600mW/1596mW
04-18-2026 17:09:58 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,3%@1510,1%@1510,0%@1510,42%@1190,34%@1113] GR3D_FREQ 45% cpu@54.812C soc2@54.187C soc0@53.343C gpu@54.281C tj@54.812C soc1@54.218C VDD_IN 6169mW/6159mW VDD_CPU_GPU_CV 1360mW/1385mW VDD_SOC 1600mW/1596mW
04-18-2026 17:09:58 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [1%@1510,0%@1510,0%@1510,1%@1510,2%@1036,75%@1036] GR3D_FREQ 39% cpu@55.312C soc2@54.25C soc0@53.187C gpu@54.281C tj@54.968C soc1@54.093C VDD_IN 6209mW/6160mW VDD_CPU_GPU_CV 1400mW/1385mW VDD_SOC 1600mW/1596mW
04-18-2026 17:09:59 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,1%@1510,0%@1510,1%@1510,0%@1113,75%@1113] GR3D_FREQ 57% cpu@54.875C soc2@54.125C soc0@53.218C gpu@54.218C tj@54.875C soc1@54.437C VDD_IN 6169mW/6161mW VDD_CPU_GPU_CV 1400mW/1385mW VDD_SOC 1600mW/1596mW
04-18-2026 17:09:59 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [3%@1510,0%@1510,0%@1510,0%@1510,0%@1113,74%@1113] GR3D_FREQ 55% cpu@55.031C soc2@54.125C soc0@53.187C gpu@54.281C tj@54.843C soc1@54.281C VDD_IN 6209mW/6162mW VDD_CPU_GPU_CV 1397mW/1386mW VDD_SOC 1600mW/1596mW
04-18-2026 17:10:00 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [3%@1510,1%@1510,1%@1510,0%@1510,0%@1190,75%@1190] GR3D_FREQ 57% cpu@55.062C soc2@54.187C soc0@53.218C gpu@54.406C tj@55.062C soc1@54.281C VDD_IN 6129mW/6161mW VDD_CPU_GPU_CV 1360mW/1385mW VDD_SOC 1600mW/1596mW
04-18-2026 17:10:00 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [1%@1510,3%@1510,0%@1510,0%@1510,0%@1036,74%@1036] GR3D_FREQ 43% cpu@55.312C soc2@54.125C soc0@53.156C gpu@54.343C tj@55.312C soc1@54.281C VDD_IN 6209mW/6162mW VDD_CPU_GPU_CV 1397mW/1385mW VDD_SOC 1600mW/1596mW
04-18-2026 17:10:01 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,0%@1510,0%@729,0%@729,1%@1113,75%@1113] GR3D_FREQ 59% cpu@54.937C soc2@54.187C soc0@53.187C gpu@54.375C tj@54.937C soc1@54.25C VDD_IN 6169mW/6162mW VDD_CPU_GPU_CV 1400mW/1386mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:01 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [3%@1510,0%@1510,0%@1510,0%@1510,0%@1113,74%@1113] GR3D_FREQ 45% cpu@55.125C soc2@54.343C soc0@53.187C gpu@54.562C tj@55.125C soc1@54.343C VDD_IN 6169mW/6163mW VDD_CPU_GPU_CV 1400mW/1386mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:02 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [1%@1510,3%@1510,0%@729,0%@729,1%@1113,71%@1113] GR3D_FREQ 59% cpu@54.812C soc2@54.187C soc0@53.218C gpu@54.687C tj@55.125C soc1@54.156C VDD_IN 6169mW/6163mW VDD_CPU_GPU_CV 1400mW/1386mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:02 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,1%@1510,0%@1510,3%@1510,0%@1190,74%@1190] GR3D_FREQ 45% cpu@54.968C soc2@54.187C soc0@53.281C gpu@54.281C tj@54.968C soc1@54.156C VDD_IN 6169mW/6163mW VDD_CPU_GPU_CV 1400mW/1387mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:03 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1510,1%@1510,1%@1510,0%@1510,1%@1113,74%@1113] GR3D_FREQ 45% cpu@54.937C soc2@54.156C soc0@53.343C gpu@54.687C tj@54.937C soc1@54.218C VDD_IN 6169mW/6163mW VDD_CPU_GPU_CV 1400mW/1387mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:03 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [1%@1510,2%@1510,3%@1510,0%@1510,2%@1113,76%@1113] GR3D_FREQ 48% cpu@54.875C soc2@54.218C soc0@53.312C gpu@54.343C tj@54.875C soc1@54.218C VDD_IN 6169mW/6163mW VDD_CPU_GPU_CV 1400mW/1387mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:04 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,0%@1510,0%@1510,4%@1510,0%@1113,72%@1113] GR3D_FREQ 60% cpu@54.843C soc2@54.156C soc0@53.343C gpu@54.312C tj@54.843C soc1@54.062C VDD_IN 6169mW/6163mW VDD_CPU_GPU_CV 1397mW/1388mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:04 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [1%@1510,2%@1510,0%@1510,1%@1510,2%@1190,76%@1190] GR3D_FREQ 55% cpu@54.843C soc2@54.281C soc0@53.25C gpu@54.25C tj@54.843C soc1@54.218C VDD_IN 6169mW/6163mW VDD_CPU_GPU_CV 1360mW/1387mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:05 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [3%@1510,0%@1510,0%@1510,0%@1510,1%@1113,72%@1113] GR3D_FREQ 50% cpu@54.875C soc2@54.312C soc0@53.281C gpu@54.406C tj@54.875C soc1@54.062C VDD_IN 6209mW/6164mW VDD_CPU_GPU_CV 1397mW/1387mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:05 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [5%@1510,3%@1510,0%@729,0%@729,0%@1113,76%@1113] GR3D_FREQ 61% cpu@55.093C soc2@54.125C soc0@53.25C gpu@54.5C tj@55.093C soc1@54.312C VDD_IN 6169mW/6164mW VDD_CPU_GPU_CV 1397mW/1387mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:06 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1510,1%@1510,0%@1510,1%@1510,2%@1113,74%@1113] GR3D_FREQ 42% cpu@55.218C soc2@54.156C soc0@53.218C gpu@54.562C tj@55.218C soc1@54.343C VDD_IN 6169mW/6165mW VDD_CPU_GPU_CV 1400mW/1388mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:06 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [1%@1510,1%@1510,0%@1510,0%@1510,0%@1113,73%@1113] GR3D_FREQ 54% cpu@54.906C soc2@54.218C soc0@53.156C gpu@54.437C tj@54.906C soc1@54.25C VDD_IN 6169mW/6165mW VDD_CPU_GPU_CV 1400mW/1388mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:07 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,0%@1510,0%@1510,0%@1510,2%@1190,75%@1190] GR3D_FREQ 55% cpu@55.062C soc2@54.187C soc0@53.125C gpu@54.531C tj@55.062C soc1@54.093C VDD_IN 6169mW/6165mW VDD_CPU_GPU_CV 1400mW/1388mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:07 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [5%@1510,3%@1510,1%@1510,1%@1510,3%@1036,74%@1036] GR3D_FREQ 51% cpu@54.875C soc2@54.156C soc0@53.343C gpu@54.406C tj@54.875C soc1@54.156C VDD_IN 6209mW/6166mW VDD_CPU_GPU_CV 1400mW/1388mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:08 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,0%@1510,0%@1510,1%@1510,1%@1190,75%@1190] GR3D_FREQ 57% cpu@54.968C soc2@54.187C soc0@53.375C gpu@54.562C tj@54.968C soc1@54.093C VDD_IN 6169mW/6166mW VDD_CPU_GPU_CV 1400mW/1388mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:08 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1510,2%@1510,1%@1510,0%@1510,0%@1113,74%@1113] GR3D_FREQ 58% cpu@54.968C soc2@54.125C soc0@53.343C gpu@54.406C tj@54.968C soc1@54.125C VDD_IN 6209mW/6166mW VDD_CPU_GPU_CV 1397mW/1389mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:09 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,3%@1510,0%@1510,1%@1510,0%@1190,75%@1190] GR3D_FREQ 53% cpu@54.875C soc2@54.156C soc0@53.343C gpu@54.593C tj@54.875C soc1@54.406C VDD_IN 6169mW/6166mW VDD_CPU_GPU_CV 1400mW/1389mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:09 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [3%@1510,2%@1510,0%@1510,0%@1510,0%@1113,73%@1113] GR3D_FREQ 56% cpu@55.281C soc2@54.125C soc0@53.156C gpu@54.812C tj@55.281C soc1@54.375C VDD_IN 6209mW/6167mW VDD_CPU_GPU_CV 1397mW/1389mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:10 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1510,3%@1510,5%@729,1%@729,0%@1113,75%@1113] GR3D_FREQ 58% cpu@54.875C soc2@54.218C soc0@53.218C gpu@54.562C tj@54.875C soc1@54.218C VDD_IN 6169mW/6167mW VDD_CPU_GPU_CV 1400mW/1389mW VDD_SOC 1600mW/1597mW
04-18-2026 17:10:10 RAM 5266/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [3%@1510,2%@1510,5%@1510,1%@1510,0%@1113,73%@1113] GR3D_FREQ 56% cpu@55.031C soc2@54.125C soc0@53.125C gpu@54.718C tj@55.031C soc1@54.25C VDD_IN 6209mW/6168mW VDD_CPU_GPU_CV 1397mW/1389mW VDD_SOC 1600mW/1598mW
04-18-2026 17:10:11 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,1%@1510,1%@1510,1%@1510,1%@1113,74%@1113] GR3D_FREQ 60% cpu@55.062C soc2@54.281C soc0@53.218C gpu@54.281C tj@55.062C soc1@54.218C VDD_IN 6209mW/6169mW VDD_CPU_GPU_CV 1400mW/1389mW VDD_SOC 1600mW/1598mW
04-18-2026 17:10:11 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [1%@1510,0%@1510,0%@1510,0%@1510,2%@1190,75%@1190] GR3D_FREQ 49% cpu@54.875C soc2@54.218C soc0@53.343C gpu@54.625C tj@54.875C soc1@54.218C VDD_IN 6169mW/6169mW VDD_CPU_GPU_CV 1400mW/1390mW VDD_SOC 1600mW/1598mW
04-18-2026 17:10:12 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [0%@1510,1%@1510,1%@1510,1%@1510,1%@1036,74%@1036] GR3D_FREQ 41% cpu@54.968C soc2@54.218C soc0@53.312C gpu@54.281C tj@54.968C soc1@54.218C VDD_IN 6209mW/6169mW VDD_CPU_GPU_CV 1400mW/1390mW VDD_SOC 1600mW/1598mW
04-18-2026 17:10:12 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1510,0%@1510,0%@1510,0%@1510,0%@1190,76%@1190] GR3D_FREQ 45% cpu@54.906C soc2@54.125C soc0@53.343C gpu@54.593C tj@54.906C soc1@54.156C VDD_IN 6169mW/6169mW VDD_CPU_GPU_CV 1400mW/1390mW VDD_SOC 1600mW/1598mW
04-18-2026 17:10:13 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1510,1%@1510,2%@1510,1%@1510,0%@1036,74%@1036] GR3D_FREQ 56% cpu@54.843C soc2@54.156C soc0@53.25C gpu@54.312C tj@54.843C soc1@54.5C VDD_IN 6209mW/6170mW VDD_CPU_GPU_CV 1397mW/1390mW VDD_SOC 1600mW/1598mW
04-18-2026 17:10:13 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [1%@1510,0%@1510,1%@1510,0%@1510,0%@1190,78%@1190] GR3D_FREQ 50% cpu@55.25C soc2@54.125C soc0@53.218C gpu@54.218C tj@55.25C soc1@54.375C VDD_IN 6169mW/6170mW VDD_CPU_GPU_CV 1400mW/1390mW VDD_SOC 1600mW/1598mW
04-18-2026 17:10:14 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [1%@1510,5%@1510,3%@1510,1%@1510,3%@1113,73%@1113] GR3D_FREQ 47% cpu@55C soc2@54.125C soc0@53.187C gpu@54.281C tj@54.906C soc1@54.25C VDD_IN 6209mW/6171mW VDD_CPU_GPU_CV 1397mW/1390mW VDD_SOC 1600mW/1598mW
04-18-2026 17:10:14 RAM 5267/7620MB (lfb 5x4MB) SWAP 2518/3810MB (cached 18MB) CPU [2%@1510,0%@1510,1%@729,1%@729,1%@1036,76%@1036] GR3D_FREQ 62% cpu@55.062C soc2@54.281C soc0@53.218C gpu@54.25C tj@55.062C soc1@54.375C VDD_IN 6169mW/6170mW VDD_CPU_GPU_CV 1400mW/1390mW VDD_SOC 1600mW/1598mW
