04-18-2026 14:25:42 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@883,45%@883,1%@883,1%@883,0%@729,0%@729] GR3D_FREQ 99% cpu@56.562C soc2@55.625C soc0@54.812C gpu@56.062C tj@56.562C soc1@55.906C VDD_IN 6600mW/6600mW VDD_CPU_GPU_CV 1677mW/1677mW VDD_SOC 1677mW/1677mW
04-18-2026 14:25:48 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [3%@1510,52%@1510,1%@1510,3%@1510,0%@729,0%@729] GR3D_FREQ 69% cpu@56.468C soc2@56.093C soc0@55.062C gpu@56.843C tj@56.843C soc1@55.812C VDD_IN 7961mW/7784mW VDD_CPU_GPU_CV 2618mW/2478mW VDD_SOC 1831mW/1798mW
04-18-2026 14:25:48 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,6%@874,4%@729,50%@729,0%@729,0%@729] GR3D_FREQ 84% cpu@56.437C soc2@56.125C soc0@55.062C gpu@57C tj@57C soc1@55.812C VDD_IN 7961mW/7797mW VDD_CPU_GPU_CV 2618mW/2489mW VDD_SOC 1791mW/1797mW
04-18-2026 14:25:49 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,50%@1510,3%@1510,5%@1510,0%@729,0%@729] GR3D_FREQ 82% cpu@56.531C soc2@56.093C soc0@55.062C gpu@56.562C tj@56.562C soc1@55.812C VDD_IN 7961mW/7809mW VDD_CPU_GPU_CV 2618mW/2498mW VDD_SOC 1831mW/1800mW
04-18-2026 14:25:49 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [3%@1510,52%@1510,1%@1510,0%@1510,0%@729,1%@729] GR3D_FREQ 72% cpu@56.562C soc2@56.093C soc0@55.031C gpu@57.125C tj@57.125C soc1@55.75C VDD_IN 8001mW/7822mW VDD_CPU_GPU_CV 2618mW/2506mW VDD_SOC 1831mW/1802mW
04-18-2026 14:25:50 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,54%@1510,1%@1510,0%@1510,1%@729,1%@729] GR3D_FREQ 57% cpu@56.906C soc2@56.093C soc0@55.062C gpu@56.562C tj@56.625C soc1@55.812C VDD_IN 8001mW/7833mW VDD_CPU_GPU_CV 2618mW/2513mW VDD_SOC 1791mW/1801mW
04-18-2026 14:25:50 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,43%@1510,2%@729,11%@729,0%@729,0%@729] GR3D_FREQ 59% cpu@56.5C soc2@56.125C soc0@55.062C gpu@56.718C tj@56.718C soc1@55.812C VDD_IN 8001mW/7843mW VDD_CPU_GPU_CV 2618mW/2519mW VDD_SOC 1791mW/1800mW
04-18-2026 14:25:51 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,0%@1510,2%@1510,52%@1510,1%@729,2%@729] GR3D_FREQ 56% cpu@56.562C soc2@56.187C soc0@55C gpu@56.781C tj@56.781C soc1@56.125C VDD_IN 8041mW/7854mW VDD_CPU_GPU_CV 2618mW/2525mW VDD_SOC 1828mW/1802mW
04-18-2026 14:25:51 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [1%@1510,3%@1510,0%@1510,54%@1510,1%@729,1%@729] GR3D_FREQ 58% cpu@56.812C soc2@56.187C soc0@54.968C gpu@56.718C tj@56.812C soc1@56C VDD_IN 8001mW/7862mW VDD_CPU_GPU_CV 2618mW/2529mW VDD_SOC 1828mW/1803mW
04-18-2026 14:25:52 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [2%@1510,0%@729,3%@729,52%@729,0%@729,0%@729] GR3D_FREQ 59% cpu@56.937C soc2@56.062C soc0@55.093C gpu@56.875C tj@56.937C soc1@55.968C VDD_IN 8001mW/7869mW VDD_CPU_GPU_CV 2618mW/2534mW VDD_SOC 1828mW/1805mW
04-18-2026 14:25:52 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [5%@1510,0%@1510,0%@729,52%@729,0%@729,0%@729] GR3D_FREQ 61% cpu@56.656C soc2@56.125C soc0@55C gpu@56.968C tj@56.968C soc1@55.906C VDD_IN 8001mW/7875mW VDD_CPU_GPU_CV 2618mW/2538mW VDD_SOC 1831mW/1806mW
04-18-2026 14:25:53 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,4%@1510,0%@1510,52%@1510,0%@729,0%@729] GR3D_FREQ 71% cpu@56.812C soc2@56.281C soc0@55C gpu@56.625C tj@56.812C soc1@55.906C VDD_IN 8001mW/7881mW VDD_CPU_GPU_CV 2618mW/2541mW VDD_SOC 1828mW/1807mW
04-18-2026 14:25:53 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,9%@1510,38%@1510,7%@1510,0%@729,0%@729] GR3D_FREQ 69% cpu@56.593C soc2@56.218C soc0@55C gpu@57.031C tj@57.031C soc1@55.875C VDD_IN 8001mW/7886mW VDD_CPU_GPU_CV 2618mW/2545mW VDD_SOC 1828mW/1808mW
04-18-2026 14:25:54 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [7%@1510,0%@1510,56%@1510,1%@729,0%@729,0%@729] GR3D_FREQ 89% cpu@56.593C soc2@56.187C soc0@55C gpu@56.562C tj@56.75C soc1@55.906C VDD_IN 7961mW/7889mW VDD_CPU_GPU_CV 2618mW/2548mW VDD_SOC 1831mW/1809mW
04-18-2026 14:25:54 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,0%@1510,54%@1510,1%@1510,0%@729,1%@729] GR3D_FREQ 76% cpu@56.718C soc2@56.218C soc0@55.218C gpu@56.656C tj@56.718C soc1@55.906C VDD_IN 7961mW/7892mW VDD_CPU_GPU_CV 2618mW/2551mW VDD_SOC 1791mW/1808mW
04-18-2026 14:25:55 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,26%@1510,28%@729,0%@729,0%@729,0%@729] GR3D_FREQ 59% cpu@56.531C soc2@56.25C soc0@55.187C gpu@56.781C tj@56.812C soc1@55.906C VDD_IN 7961mW/7894mW VDD_CPU_GPU_CV 2579mW/2552mW VDD_SOC 1831mW/1809mW
04-18-2026 14:25:55 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [1%@1510,52%@1510,0%@1510,0%@729,0%@729,0%@729] GR3D_FREQ 59% cpu@56.687C soc2@56.25C soc0@55.093C gpu@56.906C tj@56.906C soc1@55.906C VDD_IN 7961mW/7897mW VDD_CPU_GPU_CV 2618mW/2554mW VDD_SOC 1831mW/1810mW
04-18-2026 14:25:56 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,48%@729,7%@729,1%@729,1%@729,0%@729] GR3D_FREQ 56% cpu@56.718C soc2@56.312C soc0@55.062C gpu@57.031C tj@57.031C soc1@55.906C VDD_IN 7961mW/7899mW VDD_CPU_GPU_CV 2579mW/2555mW VDD_SOC 1791mW/1809mW
04-18-2026 14:25:56 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [3%@1510,1%@1510,55%@1510,0%@1510,0%@729,0%@729] GR3D_FREQ 59% cpu@56.562C soc2@56.25C soc0@55.187C gpu@56.687C tj@56.812C soc1@55.906C VDD_IN 7961mW/7901mW VDD_CPU_GPU_CV 2579mW/2556mW VDD_SOC 1831mW/1810mW
04-18-2026 14:25:57 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,0%@1510,53%@729,1%@729,0%@729,0%@729] GR3D_FREQ 77% cpu@56.593C soc2@56.25C soc0@55.156C gpu@56.812C tj@56.812C soc1@55.875C VDD_IN 8001mW/7905mW VDD_CPU_GPU_CV 2618mW/2558mW VDD_SOC 1831mW/1810mW
04-18-2026 14:25:57 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,0%@1510,52%@729,5%@729,0%@729,0%@729] GR3D_FREQ 75% cpu@56.625C soc2@56.25C soc0@55.187C gpu@56.937C tj@56.937C soc1@55.937C VDD_IN 7961mW/7906mW VDD_CPU_GPU_CV 2579mW/2559mW VDD_SOC 1831mW/1811mW
04-18-2026 14:25:58 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [2%@1510,0%@1510,54%@729,0%@729,0%@729,1%@729] GR3D_FREQ 77% cpu@56.625C soc2@56.312C soc0@55.187C gpu@57.031C tj@57.031C soc1@55.937C VDD_IN 8001mW/7909mW VDD_CPU_GPU_CV 2618mW/2560mW VDD_SOC 1831mW/1812mW
04-18-2026 14:25:58 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [1%@1510,0%@729,55%@729,1%@729,0%@729,0%@729] GR3D_FREQ 58% cpu@56.687C soc2@56.281C soc0@55.156C gpu@56.718C tj@56.718C soc1@55.906C VDD_IN 8001mW/7912mW VDD_CPU_GPU_CV 2618mW/2562mW VDD_SOC 1831mW/1812mW
04-18-2026 14:25:59 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [1%@1510,0%@729,52%@729,1%@729,0%@729,0%@729] GR3D_FREQ 58% cpu@56.718C soc2@56.281C soc0@55.187C gpu@57.062C tj@57.062C soc1@55.843C VDD_IN 8001mW/7915mW VDD_CPU_GPU_CV 2618mW/2564mW VDD_SOC 1831mW/1813mW
04-18-2026 14:25:59 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [2%@1510,1%@729,54%@729,1%@729,0%@729,1%@729] GR3D_FREQ 58% cpu@56.718C soc2@56.25C soc0@55.062C gpu@56.812C tj@56.812C soc1@55.906C VDD_IN 8001mW/7917mW VDD_CPU_GPU_CV 2618mW/2565mW VDD_SOC 1831mW/1813mW
04-18-2026 14:26:00 RAM 5840/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [3%@1510,1%@729,52%@729,0%@729,1%@729,0%@729] GR3D_FREQ 59% cpu@56.687C soc2@56.25C soc0@55.187C gpu@56.906C tj@56.906C soc1@55.937C VDD_IN 8001mW/7919mW VDD_CPU_GPU_CV 2618mW/2567mW VDD_SOC 1828mW/1814mW
04-18-2026 14:26:00 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,1%@1510,55%@729,3%@729,0%@729,0%@729] GR3D_FREQ 64% cpu@56.593C soc2@56.312C soc0@55.062C gpu@56.906C tj@56.906C soc1@55.875C VDD_IN 7961mW/7921mW VDD_CPU_GPU_CV 2579mW/2567mW VDD_SOC 1831mW/1814mW
04-18-2026 14:26:01 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [5%@1510,1%@1510,54%@1510,1%@1510,0%@729,0%@729] GR3D_FREQ 78% cpu@56.968C soc2@56.25C soc0@55.156C gpu@57.031C tj@57.031C soc1@56.218C VDD_IN 8001mW/7923mW VDD_CPU_GPU_CV 2618mW/2568mW VDD_SOC 1831mW/1814mW
04-18-2026 14:26:01 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [1%@1510,0%@729,52%@729,2%@729,0%@729,0%@729] GR3D_FREQ 83% cpu@57.031C soc2@56.281C soc0@55.093C gpu@57.156C tj@57.156C soc1@56.218C VDD_IN 7961mW/7924mW VDD_CPU_GPU_CV 2579mW/2569mW VDD_SOC 1831mW/1815mW
04-18-2026 14:26:02 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,3%@1510,54%@729,3%@729,1%@729,1%@729] GR3D_FREQ 77% cpu@56.75C soc2@56.281C soc0@55.125C gpu@56.843C tj@56.843C soc1@56.187C VDD_IN 7961mW/7925mW VDD_CPU_GPU_CV 2618mW/2570mW VDD_SOC 1831mW/1815mW
04-18-2026 14:26:02 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [1%@1510,0%@1510,52%@1510,0%@1510,0%@729,0%@729] GR3D_FREQ 78% cpu@56.812C soc2@56.187C soc0@55.125C gpu@56.781C tj@56.812C soc1@56.031C VDD_IN 7961mW/7925mW VDD_CPU_GPU_CV 2618mW/2571mW VDD_SOC 1831mW/1816mW
04-18-2026 14:26:03 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [5%@1510,0%@919,54%@729,3%@729,1%@729,0%@729] GR3D_FREQ 59% cpu@56.968C soc2@56.156C soc0@55.187C gpu@57.031C tj@57.031C soc1@56.156C VDD_IN 7961mW/7926mW VDD_CPU_GPU_CV 2579mW/2571mW VDD_SOC 1791mW/1815mW
04-18-2026 14:26:03 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,0%@1510,13%@1510,14%@1510,26%@729,0%@729] GR3D_FREQ 58% cpu@57.156C soc2@56.375C soc0@55.093C gpu@56.906C tj@57.156C soc1@56.093C VDD_IN 7961mW/7927mW VDD_CPU_GPU_CV 2579mW/2571mW VDD_SOC 1791mW/1814mW
04-18-2026 14:26:04 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [5%@1510,0%@1510,0%@1510,1%@1510,51%@729,0%@729] GR3D_FREQ 58% cpu@56.843C soc2@56.406C soc0@55.156C gpu@56.968C tj@56.968C soc1@56C VDD_IN 8001mW/7929mW VDD_CPU_GPU_CV 2618mW/2572mW VDD_SOC 1828mW/1815mW
04-18-2026 14:26:04 RAM 5841/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,1%@1510,0%@1510,0%@1510,54%@729,1%@729] GR3D_FREQ 72% cpu@56.968C soc2@56.406C soc0@55.187C gpu@57.156C tj@57.156C soc1@56.062C VDD_IN 8001mW/7930mW VDD_CPU_GPU_CV 2618mW/2573mW VDD_SOC 1828mW/1815mW
04-18-2026 14:26:05 RAM 5842/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [6%@1510,0%@1510,0%@729,1%@729,53%@729,0%@729] GR3D_FREQ 60% cpu@56.75C soc2@56.343C soc0@55.062C gpu@56.687C tj@57.031C soc1@56.062C VDD_IN 8041mW/7933mW VDD_CPU_GPU_CV 2658mW/2575mW VDD_SOC 1828mW/1815mW
04-18-2026 14:26:05 RAM 5842/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,0%@1510,0%@1510,0%@729,54%@729,3%@729] GR3D_FREQ 65% cpu@56.843C soc2@56.406C soc0@55.125C gpu@56.843C tj@56.843C soc1@56.031C VDD_IN 8001mW/7934mW VDD_CPU_GPU_CV 2618mW/2576mW VDD_SOC 1828mW/1816mW
04-18-2026 14:26:06 RAM 5842/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,0%@1510,3%@729,1%@729,52%@729,3%@729] GR3D_FREQ 85% cpu@57.031C soc2@56.406C soc0@55.406C gpu@57.031C tj@57.031C soc1@56.062C VDD_IN 8041mW/7936mW VDD_CPU_GPU_CV 2658mW/2578mW VDD_SOC 1828mW/1816mW
04-18-2026 14:26:06 RAM 5842/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [1%@1510,1%@729,1%@729,0%@729,54%@729,0%@729] GR3D_FREQ 89% cpu@56.812C soc2@56.343C soc0@55.375C gpu@56.937C tj@56.937C soc1@56.062C VDD_IN 8001mW/7938mW VDD_CPU_GPU_CV 2618mW/2579mW VDD_SOC 1828mW/1816mW
04-18-2026 14:26:07 RAM 5842/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [5%@1510,1%@1510,0%@729,0%@729,52%@729,0%@729] GR3D_FREQ 88% cpu@56.875C soc2@56.343C soc0@55.343C gpu@57C tj@57C soc1@56.062C VDD_IN 8001mW/7939mW VDD_CPU_GPU_CV 2658mW/2580mW VDD_SOC 1831mW/1816mW
04-18-2026 14:26:07 RAM 5842/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [1%@1510,0%@729,0%@729,0%@729,54%@729,0%@729] GR3D_FREQ 59% cpu@56.937C soc2@56.406C soc0@55.375C gpu@57.125C tj@57.125C soc1@56C VDD_IN 8001mW/7940mW VDD_CPU_GPU_CV 2618mW/2581mW VDD_SOC 1831mW/1817mW
04-18-2026 14:26:08 RAM 5842/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,0%@1510,0%@729,3%@729,52%@729,0%@729] GR3D_FREQ 57% cpu@56.812C soc2@56.468C soc0@55.312C gpu@57.375C tj@57.375C soc1@56.062C VDD_IN 8001mW/7941mW VDD_CPU_GPU_CV 2618mW/2582mW VDD_SOC 1831mW/1817mW
04-18-2026 14:26:08 RAM 5842/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [1%@1510,0%@1510,1%@1510,0%@1510,53%@729,1%@729] GR3D_FREQ 59% cpu@56.906C soc2@56.406C soc0@55.343C gpu@56.937C tj@56.937C soc1@56.062C VDD_IN 8001mW/7942mW VDD_CPU_GPU_CV 2618mW/2582mW VDD_SOC 1828mW/1817mW
04-18-2026 14:26:09 RAM 5842/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,0%@1510,0%@1510,5%@1510,54%@729,1%@729] GR3D_FREQ 59% cpu@57.156C soc2@56.406C soc0@55.312C gpu@57.031C tj@57.031C soc1@56.093C VDD_IN 8001mW/7943mW VDD_CPU_GPU_CV 2618mW/2583mW VDD_SOC 1828mW/1817mW
04-18-2026 14:26:09 RAM 5842/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,0%@1510,1%@729,0%@729,53%@729,0%@729] GR3D_FREQ 59% cpu@56.781C soc2@56.437C soc0@55.281C gpu@56.937C tj@56.937C soc1@56C VDD_IN 8001mW/7945mW VDD_CPU_GPU_CV 2618mW/2584mW VDD_SOC 1828mW/1817mW
04-18-2026 14:26:10 RAM 5843/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [1%@1510,1%@1510,1%@1510,3%@729,54%@729,1%@729] GR3D_FREQ 71% cpu@56.843C soc2@56.437C soc0@55.281C gpu@57C tj@57C soc1@56.406C VDD_IN 8001mW/7946mW VDD_CPU_GPU_CV 2658mW/2585mW VDD_SOC 1828mW/1818mW
04-18-2026 14:26:10 RAM 5843/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [1%@1510,6%@1510,1%@729,1%@729,11%@729,43%@729] GR3D_FREQ 58% cpu@57.093C soc2@56.406C soc0@55.25C gpu@57.125C tj@57.125C soc1@56.343C VDD_IN 8001mW/7946mW VDD_CPU_GPU_CV 2618mW/2585mW VDD_SOC 1828mW/1818mW
04-18-2026 14:26:11 RAM 5843/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,3%@1510,1%@1510,2%@1510,0%@729,54%@729] GR3D_FREQ 59% cpu@57.218C soc2@56.406C soc0@55.312C gpu@57.218C tj@57.218C soc1@56.375C VDD_IN 8001mW/7947mW VDD_CPU_GPU_CV 2658mW/2587mW VDD_SOC 1831mW/1818mW
04-18-2026 14:26:11 RAM 5843/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [2%@1510,0%@1510,0%@1510,0%@1510,0%@729,53%@729] GR3D_FREQ 59% cpu@56.875C soc2@56.312C soc0@55.281C gpu@57.531C tj@57.531C soc1@56.218C VDD_IN 8001mW/7948mW VDD_CPU_GPU_CV 2658mW/2588mW VDD_SOC 1828mW/1818mW
04-18-2026 14:26:12 RAM 5843/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,0%@1510,3%@729,3%@729,0%@729,53%@729] GR3D_FREQ 59% cpu@57.031C soc2@56.375C soc0@55.312C gpu@57.031C tj@57.031C soc1@56.281C VDD_IN 8001mW/7949mW VDD_CPU_GPU_CV 2618mW/2588mW VDD_SOC 1828mW/1818mW
04-18-2026 14:26:12 RAM 5843/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [3%@1510,1%@729,0%@729,0%@729,1%@729,53%@729] GR3D_FREQ 59% cpu@57.156C soc2@56.343C soc0@55.25C gpu@57.093C tj@57.156C soc1@56.312C VDD_IN 8001mW/7950mW VDD_CPU_GPU_CV 2618mW/2589mW VDD_SOC 1831mW/1819mW
04-18-2026 14:26:13 RAM 5843/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [3%@1510,0%@1510,0%@1510,1%@729,1%@729,54%@729] GR3D_FREQ 71% cpu@57.25C soc2@56.437C soc0@55.281C gpu@57.218C tj@57.25C soc1@56.156C VDD_IN 8001mW/7951mW VDD_CPU_GPU_CV 2618mW/2589mW VDD_SOC 1831mW/1819mW
04-18-2026 14:26:13 RAM 5843/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [3%@1510,3%@1510,1%@1510,0%@912,0%@729,52%@729] GR3D_FREQ 59% cpu@57C soc2@56.5C soc0@55.343C gpu@57.375C tj@57.375C soc1@56.218C VDD_IN 8001mW/7952mW VDD_CPU_GPU_CV 2658mW/2590mW VDD_SOC 1831mW/1819mW
04-18-2026 14:26:14 RAM 5843/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [2%@1510,1%@729,3%@729,3%@729,0%@729,52%@729] GR3D_FREQ 59% cpu@57.125C soc2@56.406C soc0@55.312C gpu@57.031C tj@57.125C soc1@56.218C VDD_IN 8041mW/7953mW VDD_CPU_GPU_CV 2658mW/2591mW VDD_SOC 1828mW/1819mW
04-18-2026 14:26:15 RAM 5842/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [0%@1510,1%@729,0%@729,0%@729,1%@729,54%@729] GR3D_FREQ 60% cpu@57.187C soc2@56.5C soc0@55.281C gpu@57.406C tj@57.406C soc1@56.156C VDD_IN 8001mW/7954mW VDD_CPU_GPU_CV 2618mW/2592mW VDD_SOC 1828mW/1819mW
04-18-2026 14:26:15 RAM 5842/7620MB (lfb 24x4MB) SWAP 2698/3810MB (cached 9MB) CPU [1%@1510,1%@1510,0%@1510,1%@1510,1%@729,52%@729] GR3D_FREQ 63% cpu@57.031C soc2@56.531C soc0@55.531C gpu@57.031C tj@57.031C soc1@56.281C VDD_IN 8001mW/7954mW VDD_CPU_GPU_CV 2618mW/2592mW VDD_SOC 1828mW/1819mW
