04-18-2026 23:19:07 RAM 6057/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@883,4%@883,3%@883,3%@883,1%@729,44%@729] GR3D_FREQ 98% cpu@55.093C soc2@54.718C soc0@53.718C gpu@55.468C tj@55.468C soc1@54.562C VDD_IN 7148mW/7148mW VDD_CPU_GPU_CV 2030mW/2030mW VDD_SOC 1754mW/1754mW
04-18-2026 23:19:40 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,5%@1510,0%@1510,1%@1510,55%@729,0%@729] GR3D_FREQ 97% cpu@56.093C soc2@55.5C soc0@54.187C gpu@56.375C tj@56.375C soc1@55.093C VDD_IN 9126mW/9176mW VDD_CPU_GPU_CV 3361mW/3427mW VDD_SOC 1941mW/1956mW
04-18-2026 23:19:41 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,1%@1510,0%@1510,0%@1510,53%@729,0%@729] GR3D_FREQ 97% cpu@55.843C soc2@55.5C soc0@54.437C gpu@56.218C tj@56.218C soc1@55C VDD_IN 9364mW/9179mW VDD_CPU_GPU_CV 3514mW/3428mW VDD_SOC 1980mW/1957mW
04-18-2026 23:19:41 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,1%@1510,0%@1510,1%@1510,50%@729,1%@729] GR3D_FREQ 83% cpu@55.906C soc2@55.437C soc0@54.375C gpu@56.281C tj@56.281C soc1@54.906C VDD_IN 9364mW/9182mW VDD_CPU_GPU_CV 3520mW/3429mW VDD_SOC 1980mW/1957mW
04-18-2026 23:19:42 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,0%@1510,0%@1510,1%@1510,54%@729,0%@729] GR3D_FREQ 56% cpu@55.843C soc2@55.5C soc0@54.343C gpu@56.5C tj@56.5C soc1@55.031C VDD_IN 9245mW/9183mW VDD_CPU_GPU_CV 3480mW/3430mW VDD_SOC 1980mW/1957mW
04-18-2026 23:19:42 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,0%@1510,1%@1510,0%@1510,54%@729,0%@729] GR3D_FREQ 56% cpu@55.875C soc2@55.468C soc0@54.375C gpu@56.437C tj@56.437C soc1@55.187C VDD_IN 9245mW/9183mW VDD_CPU_GPU_CV 3480mW/3431mW VDD_SOC 1980mW/1958mW
04-18-2026 23:19:43 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [3%@1510,0%@1510,3%@1510,0%@1510,57%@729,0%@729] GR3D_FREQ 85% cpu@56.25C soc2@55.468C soc0@54.218C gpu@56.437C tj@56.437C soc1@55.25C VDD_IN 9166mW/9183mW VDD_CPU_GPU_CV 3401mW/3430mW VDD_SOC 1941mW/1958mW
04-18-2026 23:19:43 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,1%@1510,0%@1510,1%@1510,55%@729,1%@729] GR3D_FREQ 74% cpu@55.968C soc2@55.406C soc0@54.281C gpu@56.687C tj@56.687C soc1@55.125C VDD_IN 9166mW/9183mW VDD_CPU_GPU_CV 3401mW/3430mW VDD_SOC 1941mW/1957mW
04-18-2026 23:19:44 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,1%@1510,0%@1510,0%@1510,52%@729,0%@729] GR3D_FREQ 70% cpu@56.093C soc2@55.531C soc0@54.218C gpu@56.562C tj@56.562C soc1@55.125C VDD_IN 9324mW/9185mW VDD_CPU_GPU_CV 3514mW/3431mW VDD_SOC 1980mW/1958mW
04-18-2026 23:19:44 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,1%@1510,0%@1510,0%@1510,50%@729,0%@729] GR3D_FREQ 70% cpu@56.187C soc2@55.562C soc0@54.187C gpu@56.656C tj@56.656C soc1@55.062C VDD_IN 9443mW/9188mW VDD_CPU_GPU_CV 3553mW/3433mW VDD_SOC 1980mW/1958mW
04-18-2026 23:19:45 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [3%@1510,0%@1510,1%@1510,0%@1510,56%@729,0%@729] GR3D_FREQ 97% cpu@55.968C soc2@55.593C soc0@54.25C gpu@56.281C tj@56.281C soc1@55.031C VDD_IN 9245mW/9189mW VDD_CPU_GPU_CV 3441mW/3433mW VDD_SOC 1980mW/1958mW
04-18-2026 23:19:45 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,0%@1510,1%@1510,0%@1510,55%@729,0%@729] GR3D_FREQ 90% cpu@55.968C soc2@55.562C soc0@54.437C gpu@56.656C tj@56.656C soc1@55.031C VDD_IN 9245mW/9190mW VDD_CPU_GPU_CV 3441mW/3433mW VDD_SOC 1980mW/1958mW
04-18-2026 23:19:46 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,0%@1510,0%@1510,1%@1510,54%@729,1%@729] GR3D_FREQ 83% cpu@55.875C soc2@55.593C soc0@54.437C gpu@56.25C tj@56.25C soc1@55.031C VDD_IN 9166mW/9189mW VDD_CPU_GPU_CV 3401mW/3433mW VDD_SOC 1941mW/1958mW
04-18-2026 23:19:46 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [2%@1510,1%@1510,4%@1510,1%@1510,56%@729,1%@729] GR3D_FREQ 55% cpu@55.843C soc2@55.531C soc0@54.375C gpu@56.375C tj@56.375C soc1@55.031C VDD_IN 9166mW/9189mW VDD_CPU_GPU_CV 3401mW/3432mW VDD_SOC 1941mW/1958mW
04-18-2026 23:19:47 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,0%@729,1%@729,0%@729,52%@729,1%@729] GR3D_FREQ 70% cpu@55.843C soc2@55.5C soc0@54.343C gpu@56.437C tj@56.437C soc1@55.031C VDD_IN 9324mW/9191mW VDD_CPU_GPU_CV 3474mW/3433mW VDD_SOC 1980mW/1958mW
04-18-2026 23:19:47 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,0%@1510,0%@1510,1%@1510,52%@729,0%@729] GR3D_FREQ 77% cpu@56.031C soc2@55.5C soc0@54.406C gpu@56.406C tj@56.406C soc1@55.25C VDD_IN 9443mW/9194mW VDD_CPU_GPU_CV 3553mW/3434mW VDD_SOC 1980mW/1959mW
04-18-2026 23:19:48 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,0%@1510,1%@729,0%@729,54%@729,0%@729] GR3D_FREQ 63% cpu@56.218C soc2@55.406C soc0@54.281C gpu@56.562C tj@56.562C soc1@55.218C VDD_IN 9245mW/9195mW VDD_CPU_GPU_CV 3480mW/3435mW VDD_SOC 1980mW/1959mW
04-18-2026 23:19:48 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,1%@1510,1%@1510,3%@1510,54%@729,0%@729] GR3D_FREQ 56% cpu@56.25C soc2@55.468C soc0@54.375C gpu@56.625C tj@56.625C soc1@55.187C VDD_IN 9245mW/9195mW VDD_CPU_GPU_CV 3480mW/3435mW VDD_SOC 1980mW/1959mW
04-18-2026 23:19:49 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [2%@1510,3%@1510,0%@1510,1%@1510,54%@729,0%@729] GR3D_FREQ 57% cpu@55.906C soc2@55.5C soc0@54.343C gpu@56.5C tj@56.5C soc1@55.156C VDD_IN 9205mW/9195mW VDD_CPU_GPU_CV 3441mW/3435mW VDD_SOC 1980mW/1959mW
04-18-2026 23:19:49 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [2%@1510,0%@1510,0%@1510,0%@1510,56%@729,0%@729] GR3D_FREQ 97% cpu@56.031C soc2@55.625C soc0@54.281C gpu@56.531C tj@56.531C soc1@55.125C VDD_IN 9126mW/9194mW VDD_CPU_GPU_CV 3401mW/3435mW VDD_SOC 1941mW/1959mW
04-18-2026 23:19:50 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,1%@1510,0%@1510,0%@1510,4%@729,50%@729] GR3D_FREQ 97% cpu@56.187C soc2@55.593C soc0@54.281C gpu@56.906C tj@56.906C soc1@55.031C VDD_IN 9245mW/9195mW VDD_CPU_GPU_CV 3480mW/3435mW VDD_SOC 1980mW/1959mW
04-18-2026 23:19:50 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,1%@1510,3%@729,1%@729,1%@729,52%@729] GR3D_FREQ 97% cpu@55.968C soc2@55.593C soc0@54.25C gpu@56.625C tj@56.625C soc1@55.062C VDD_IN 9388mW/9197mW VDD_CPU_GPU_CV 3553mW/3437mW VDD_SOC 1980mW/1960mW
04-18-2026 23:19:51 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,0%@1510,5%@729,0%@729,0%@729,52%@729] GR3D_FREQ 66% cpu@56.062C soc2@55.656C soc0@54.5C gpu@56.812C tj@56.812C soc1@55.125C VDD_IN 9285mW/9198mW VDD_CPU_GPU_CV 3480mW/3437mW VDD_SOC 1980mW/1960mW
04-18-2026 23:19:51 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [5%@1510,0%@1510,0%@1510,1%@1510,1%@729,53%@729] GR3D_FREQ 82% cpu@55.968C soc2@55.625C soc0@54.5C gpu@56.406C tj@56.406C soc1@55.062C VDD_IN 9245mW/9199mW VDD_CPU_GPU_CV 3480mW/3438mW VDD_SOC 1980mW/1960mW
04-18-2026 23:19:52 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,0%@1510,3%@1510,0%@1510,0%@729,56%@729] GR3D_FREQ 97% cpu@55.906C soc2@55.593C soc0@54.468C gpu@56.468C tj@56.468C soc1@55C VDD_IN 9166mW/9198mW VDD_CPU_GPU_CV 3441mW/3438mW VDD_SOC 1941mW/1960mW
04-18-2026 23:19:52 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,0%@1510,0%@1510,3%@1510,0%@729,55%@729] GR3D_FREQ 56% cpu@56.437C soc2@55.593C soc0@54.468C gpu@56.406C tj@56.406C soc1@55.093C VDD_IN 9166mW/9198mW VDD_CPU_GPU_CV 3441mW/3438mW VDD_SOC 1941mW/1960mW
04-18-2026 23:19:53 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,1%@1510,0%@1510,1%@1510,0%@729,56%@729] GR3D_FREQ 77% cpu@56.125C soc2@55.531C soc0@54.343C gpu@56.437C tj@56.437C soc1@55.343C VDD_IN 9166mW/9198mW VDD_CPU_GPU_CV 3401mW/3437mW VDD_SOC 1980mW/1960mW
04-18-2026 23:19:54 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,0%@1510,1%@1510,0%@1510,0%@729,50%@729] GR3D_FREQ 70% cpu@56.156C soc2@55.562C soc0@54.406C gpu@56.593C tj@56.593C soc1@55.25C VDD_IN 9388mW/9200mW VDD_CPU_GPU_CV 3553mW/3439mW VDD_SOC 1980mW/1960mW
04-18-2026 23:19:54 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,0%@1510,3%@1510,3%@1510,1%@729,52%@729] GR3D_FREQ 97% cpu@56.312C soc2@55.562C soc0@54.375C gpu@56.437C tj@56.437C soc1@55.218C VDD_IN 9285mW/9201mW VDD_CPU_GPU_CV 3480mW/3439mW VDD_SOC 1980mW/1960mW
04-18-2026 23:19:55 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,3%@1510,0%@1510,3%@1510,18%@729,36%@729] GR3D_FREQ 70% cpu@56.093C soc2@55.531C soc0@54.343C gpu@56.562C tj@56.562C soc1@55.187C VDD_IN 9245mW/9201mW VDD_CPU_GPU_CV 3480mW/3439mW VDD_SOC 1980mW/1960mW
04-18-2026 23:19:55 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,0%@1510,0%@1510,0%@1510,54%@729,1%@729] GR3D_FREQ 56% cpu@56.156C soc2@55.687C soc0@54.468C gpu@56.437C tj@56.437C soc1@55.125C VDD_IN 9245mW/9202mW VDD_CPU_GPU_CV 3441mW/3439mW VDD_SOC 1980mW/1961mW
04-18-2026 23:19:56 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,1%@1510,0%@1510,2%@1510,56%@729,0%@729] GR3D_FREQ 78% cpu@56C soc2@55.593C soc0@54.562C gpu@56.437C tj@56.437C soc1@55.156C VDD_IN 9166mW/9201mW VDD_CPU_GPU_CV 3401mW/3439mW VDD_SOC 1941mW/1960mW
04-18-2026 23:19:56 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,1%@1510,0%@1510,0%@1510,54%@729,0%@729] GR3D_FREQ 84% cpu@56C soc2@55.687C soc0@54.468C gpu@56.562C tj@56.562C soc1@55.031C VDD_IN 9126mW/9200mW VDD_CPU_GPU_CV 3361mW/3438mW VDD_SOC 1941mW/1960mW
04-18-2026 23:19:57 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,0%@1510,3%@1510,1%@1510,50%@729,0%@729] GR3D_FREQ 70% cpu@55.875C soc2@55.718C soc0@54.437C gpu@56.625C tj@56.625C soc1@55.125C VDD_IN 9364mW/9202mW VDD_CPU_GPU_CV 3553mW/3439mW VDD_SOC 1980mW/1960mW
04-18-2026 23:19:57 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,0%@1510,2%@1510,0%@1510,52%@729,0%@729] GR3D_FREQ 54% cpu@55.968C soc2@55.687C soc0@54.5C gpu@56.75C tj@56.75C soc1@55.062C VDD_IN 9388mW/9204mW VDD_CPU_GPU_CV 3553mW/3441mW VDD_SOC 1980mW/1961mW
04-18-2026 23:19:58 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,3%@1510,3%@1510,7%@1510,57%@729,0%@729] GR3D_FREQ 93% cpu@56.312C soc2@55.593C soc0@54.343C gpu@56.531C tj@56.937C soc1@55.343C VDD_IN 9245mW/9204mW VDD_CPU_GPU_CV 3480mW/3441mW VDD_SOC 1980mW/1961mW
04-18-2026 23:19:58 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,0%@1510,0%@1510,0%@1510,54%@729,0%@729] GR3D_FREQ 78% cpu@56.406C soc2@55.593C soc0@54.5C gpu@56.687C tj@56.687C soc1@55.281C VDD_IN 9245mW/9205mW VDD_CPU_GPU_CV 3480mW/3441mW VDD_SOC 1980mW/1961mW
04-18-2026 23:19:59 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [3%@1510,1%@1510,1%@1510,3%@1510,56%@729,0%@729] GR3D_FREQ 78% cpu@56.187C soc2@55.593C soc0@54.437C gpu@56.812C tj@56.812C soc1@55.25C VDD_IN 9166mW/9204mW VDD_CPU_GPU_CV 3401mW/3441mW VDD_SOC 1941mW/1961mW
04-18-2026 23:19:59 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,0%@1510,0%@1510,0%@1510,54%@729,0%@729] GR3D_FREQ 55% cpu@56.218C soc2@55.593C soc0@54.312C gpu@56.656C tj@56.656C soc1@55.218C VDD_IN 9166mW/9204mW VDD_CPU_GPU_CV 3401mW/3441mW VDD_SOC 1941mW/1961mW
04-18-2026 23:20:00 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,2%@1510,0%@1510,1%@1510,52%@729,0%@729] GR3D_FREQ 85% cpu@56.031C soc2@55.656C soc0@54.468C gpu@56.875C tj@56.875C soc1@55.25C VDD_IN 9285mW/9205mW VDD_CPU_GPU_CV 3520mW/3441mW VDD_SOC 1980mW/1961mW
04-18-2026 23:20:00 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,1%@1510,0%@1510,0%@1510,52%@729,0%@729] GR3D_FREQ 94% cpu@56.093C soc2@55.656C soc0@54.625C gpu@56.531C tj@56.531C soc1@55.093C VDD_IN 9349mW/9206mW VDD_CPU_GPU_CV 3553mW/3442mW VDD_SOC 1980mW/1961mW
04-18-2026 23:20:01 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,5%@1510,0%@1510,3%@1510,54%@729,0%@729] GR3D_FREQ 56% cpu@56.031C soc2@55.718C soc0@54.593C gpu@56.875C tj@56.875C soc1@55.218C VDD_IN 9245mW/9206mW VDD_CPU_GPU_CV 3480mW/3443mW VDD_SOC 1980mW/1961mW
04-18-2026 23:20:01 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,0%@1510,0%@1510,0%@1510,54%@729,0%@729] GR3D_FREQ 70% cpu@56.062C soc2@55.687C soc0@54.562C gpu@56.562C tj@56.562C soc1@55.187C VDD_IN 9245mW/9207mW VDD_CPU_GPU_CV 3480mW/3443mW VDD_SOC 1980mW/1961mW
04-18-2026 23:20:02 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,3%@1510,3%@1510,2%@1510,56%@729,0%@729] GR3D_FREQ 74% cpu@56.437C soc2@55.75C soc0@54.5C gpu@56.906C tj@56.906C soc1@55.156C VDD_IN 9166mW/9206mW VDD_CPU_GPU_CV 3401mW/3443mW VDD_SOC 1941mW/1961mW
04-18-2026 23:20:02 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,1%@1510,1%@1510,3%@1510,55%@729,0%@729] GR3D_FREQ 88% cpu@56.093C soc2@55.625C soc0@54.5C gpu@56.375C tj@56.375C soc1@55.5C VDD_IN 9126mW/9206mW VDD_CPU_GPU_CV 3401mW/3442mW VDD_SOC 1941mW/1961mW
04-18-2026 23:20:03 RAM 6058/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,0%@1510,2%@1510,0%@1510,54%@729,0%@729] GR3D_FREQ 98% cpu@56.281C soc2@55.687C soc0@54.562C gpu@56.562C tj@56.562C soc1@55.343C VDD_IN 9245mW/9206mW VDD_CPU_GPU_CV 3480mW/3443mW VDD_SOC 1980mW/1961mW
04-18-2026 23:20:03 RAM 6059/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,0%@1510,0%@1510,0%@1510,50%@729,0%@729] GR3D_FREQ 97% cpu@56.312C soc2@55.718C soc0@54.468C gpu@56.562C tj@56.562C soc1@55.281C VDD_IN 9388mW/9208mW VDD_CPU_GPU_CV 3553mW/3444mW VDD_SOC 1980mW/1961mW
04-18-2026 23:20:04 RAM 6059/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,0%@1510,1%@1510,1%@1510,54%@729,1%@729] GR3D_FREQ 97% cpu@56.031C soc2@55.687C soc0@54.5C gpu@56.5C tj@56.5C soc1@55.281C VDD_IN 9245mW/9208mW VDD_CPU_GPU_CV 3480mW/3444mW VDD_SOC 1980mW/1961mW
04-18-2026 23:20:04 RAM 6059/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,1%@1510,0%@1510,0%@1510,54%@729,0%@729] GR3D_FREQ 97% cpu@56.25C soc2@55.812C soc0@54.687C gpu@56.562C tj@56.562C soc1@55.218C VDD_IN 9166mW/9208mW VDD_CPU_GPU_CV 3441mW/3444mW VDD_SOC 1941mW/1961mW
04-18-2026 23:20:05 RAM 6059/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,1%@1510,3%@1510,5%@1510,55%@729,0%@729] GR3D_FREQ 76% cpu@56.125C soc2@55.781C soc0@54.656C gpu@56.531C tj@56.531C soc1@55.25C VDD_IN 9166mW/9207mW VDD_CPU_GPU_CV 3441mW/3444mW VDD_SOC 1941mW/1961mW
04-18-2026 23:20:05 RAM 6059/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,0%@1510,0%@1510,0%@1510,56%@729,0%@729] GR3D_FREQ 61% cpu@56.093C soc2@55.718C soc0@54.593C gpu@56.625C tj@56.625C soc1@55.218C VDD_IN 9126mW/9207mW VDD_CPU_GPU_CV 3401mW/3443mW VDD_SOC 1941mW/1961mW
04-18-2026 23:20:06 RAM 6059/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [0%@1510,3%@1510,3%@729,0%@729,55%@729,0%@729] GR3D_FREQ 97% cpu@56.5C soc2@55.656C soc0@54.562C gpu@56.75C tj@56.75C soc1@55.187C VDD_IN 9205mW/9206mW VDD_CPU_GPU_CV 3441mW/3443mW VDD_SOC 1980mW/1961mW
04-18-2026 23:20:06 RAM 6059/7620MB (lfb 5x4MB) SWAP 1354/3810MB (cached 16MB) CPU [1%@1510,3%@1510,5%@1510,0%@1510,51%@729,0%@729] GR3D_FREQ 93% cpu@56.218C soc2@55.75C soc0@54.562C gpu@56.687C tj@56.687C soc1@55.468C VDD_IN 9388mW/9208mW VDD_CPU_GPU_CV 3553mW/3444mW VDD_SOC 1980mW/1961mW
