Runs,Strategy,Start_frame,End_frame,Total_frames
5,BSS,66,648,532
5,BSS,120,646,526
5,BSS,661,648,13
5,BSS,151,646,495
5,BSS,746,648,98
5,BSS,225,648,691
5,BSS,617,646,29
5,BSS,1079,648,431
5,BSS,527,646,119
5,BSS,30,646,616
5,BSS,49,646,597
5,BSS,1032,648,384
5,BSS,711,646,1049
5,BSS,944,646,816
5,BSS,1015,648,367
5,BSS,357,648,823
5,BSS,877,646,883
5,BSS,411,648,877
5,BSS,721,648,73
5,BSS,1054,648,406
5,BSS,1045,646,715
5,BSS,340,646,306
5,BSS,460,646,186
5,BSS,916,648,268
5,BSS,626,648,1092
5,BSS,1071,648,423
5,BSS,1050,646,710
5,BSS,609,648,1075
5,BSS,112,646,534
5,BSS,1051,646,709
5,BSS,760,648,112
5,BSS,887,646,873
5,BSS,409,648,875
5,BSS,623,648,1089
5,BSS,113,648,579
5,BSS,816,646,944
5,BSS,827,648,179
5,BSS,1088,648,440
5,BSS,678,646,1082
5,BSS,891,646,869
5,BSS,565,646,81
5,BSS,593,648,1059
5,BSS,630,646,16
5,BSS,757,646,1003
5,BSS,295,648,761
5,BSS,37,646,609
5,BSS,300,646,346
5,BSS,404,646,242
5,BSS,301,648,767
5,BSS,32,648,498
5,BSS,431,646,215
5,BSS,561,648,1027
5,BSS,304,646,342
5,BSS,855,646,905
5,BSS,735,646,1025
5,BSS,447,648,913
5,BSS,262,646,384
5,BSS,48,646,598
5,BSS,649,646,1111
5,BSS,100,648,566
5,BSS,257,646,389
5,BSS,726,646,1034
5,BSS,644,646,2
5,BSS,809,646,951
5,BSS,334,648,800
5,BSS,44,646,602
5,BSS,755,648,107
5,BSS,340,648,806
5,BSS,763,648,115
5,BSS,674,646,1086
5,BSS,1046,646,714
5,BSS,632,646,14
5,BSS,787,648,139
5,BSS,339,648,805
5,BSS,113,648,579
5,BSS,691,648,43
5,BSS,602,648,1068
5,BSS,432,646,214
5,BSS,725,648,77
5,BSS,519,648,985
5,BSS,856,646,904
5,BSS,1037,646,723
5,BSS,772,648,124
5,BSS,880,646,880
5,BSS,61,648,527
5,BSS,395,646,251
5,BSS,769,648,121
5,BSS,359,648,825
5,BSS,1016,648,368
5,BSS,750,646,1010
5,BSS,809,648,161
5,BSS,463,648,929
5,BSS,518,648,984
5,BSS,495,648,961
5,BSS,291,646,355
5,BSS,254,646,392
5,BSS,158,648,624
5,BSS,808,646,952
5,BSS,895,648,247
5,BSS,245,648,711
5,BSS,1044,648,396
5,BSS,1016,646,744
5,BSS,1002,648,354
5,BSS,776,648,128
5,BSS,1038,646,722
5,BSS,134,648,600
5,BSS,480,648,946
5,BSS,113,646,533
5,BSS,572,646,74
5,BSS,236,648,702
5,BSS,958,648,310
5,BSS,346,646,300
5,BSS,465,648,931
5,BSS,61,648,527
5,BSS,803,646,957
5,BSS,827,648,179
5,BSS,1054,648,406
5,BSS,536,646,110
5,BSS,1079,648,431
5,BSS,42,646,604
5,BSS,669,646,1091
5,BSS,1017,646,743
5,BSS,929,646,831
5,BSS,145,646,501
5,BSS,745,646,1015
5,BSS,213,648,679
5,BSS,1052,646,708
5,BSS,120,646,526
5,BSS,980,648,332
5,BSS,889,648,241
5,BSS,1038,646,722
5,BSS,1075,648,427
5,BSS,1069,648,421
5,BSS,155,648,621
5,BSS,295,646,351
5,BSS,471,648,937
5,BSS,902,646,858
5,BSS,715,648,67
5,BSS,840,648,192
5,BSS,303,646,343
5,BSS,1026,648,378
5,BSS,392,648,858
5,BSS,49,646,597
5,BSS,493,646,153
5,BSS,531,646,115
5,BSS,100,648,566
5,BSS,1006,646,754
5,BSS,53,646,593
5,BSS,336,646,310
5,BSS,870,648,222
5,BSS,632,646,14
5,BSS,587,648,1053
5,BSS,197,648,663
5,BSS,500,646,146
5,BSS,848,648,200
5,BSS,534,648,1000
5,BSS,1009,648,361
5,BSS,1059,648,411
5,BSS,53,646,593
5,BSS,309,646,337
5,BSS,643,646,3
5,BSS,620,646,26
5,BSS,528,648,994
5,BSS,1,648,467
5,BSS,674,646,1086
5,BSS,1017,648,369
5,BSS,405,646,241
5,BSS,239,646,407
5,BSS,558,648,1024
5,BSS,1101,648,453
5,BSS,252,648,718
5,BSS,524,648,990
5,BSS,856,648,208
5,BSS,416,646,230
5,BSS,898,646,862
5,BSS,339,648,805
5,BSS,552,648,1018
5,BSS,1101,646,659
5,BSS,592,646,54
5,BSS,423,648,889
5,BSS,380,648,846
5,BSS,868,648,220
5,BSS,475,646,171
5,BSS,924,646,836
5,BSS,884,646,876
5,BSS,34,646,612
