Runs,Strategy,Start_frame,End_frame,Total_frames
4,BSS,889,646,871
4,BSS,502,646,144
4,BSS,349,646,297
4,BSS,1059,648,411
4,BSS,870,648,222
4,BSS,766,646,994
4,BSS,84,648,550
4,BSS,833,646,927
4,BSS,45,648,511
4,BSS,644,648,1110
4,BSS,74,648,540
4,BSS,632,646,14
4,BSS,203,646,443
4,BSS,604,648,1070
4,BSS,29,648,495
4,BSS,896,648,248
4,BSS,430,646,216
4,BSS,743,648,95
4,BSS,270,648,736
4,BSS,863,646,897
4,BSS,416,648,882
4,BSS,839,648,191
4,BSS,563,646,83
4,BSS,539,648,1005
4,BSS,708,648,60
4,BSS,638,646,8
4,BSS,130,646,516
4,BSS,689,646,1071
4,BSS,274,648,740
4,BSS,225,646,421
4,BSS,583,648,1049
4,BSS,297,646,349
4,BSS,995,648,347
4,BSS,83,646,563
4,BSS,284,646,362
4,BSS,369,646,277
4,BSS,695,648,47
4,BSS,250,648,716
4,BSS,617,646,29
4,BSS,786,648,138
4,BSS,509,646,137
4,BSS,322,646,324
4,BSS,1044,646,716
4,BSS,1006,648,358
4,BSS,271,646,375
4,BSS,984,648,336
4,BSS,855,648,207
4,BSS,731,648,83
4,BSS,201,648,667
4,BSS,914,648,266
4,BSS,898,648,250
4,BSS,229,646,417
4,BSS,1048,646,712
4,BSS,633,646,13
4,BSS,179,648,645
4,BSS,938,648,290
4,BSS,943,646,817
4,BSS,522,648,988
4,BSS,964,648,316
4,BSS,960,646,800
4,BSS,683,646,1077
4,BSS,595,646,51
4,BSS,740,648,92
4,BSS,818,646,942
4,BSS,430,646,216
4,BSS,584,648,1050
4,BSS,754,646,1006
4,BSS,850,646,910
4,BSS,940,646,820
4,BSS,463,646,183
4,BSS,1088,646,672
4,BSS,817,646,943
4,BSS,861,648,213
4,BSS,757,646,1003
4,BSS,882,648,234
4,BSS,1035,646,725
4,BSS,861,646,899
4,BSS,554,646,92
4,BSS,1044,646,716
4,BSS,619,646,27
4,BSS,571,648,1037
4,BSS,554,646,92
4,BSS,129,648,595
4,BSS,824,646,936
4,BSS,553,646,93
4,BSS,251,648,717
4,BSS,465,646,181
4,BSS,493,648,959
4,BSS,1041,648,393
4,BSS,685,648,37
4,BSS,998,646,762
4,BSS,938,646,822
4,BSS,998,646,762
4,BSS,1045,646,715
4,BSS,26,648,492
4,BSS,676,646,1084
4,BSS,591,646,55
4,BSS,369,646,277
4,BSS,64,646,582
4,BSS,487,646,159
4,BSS,345,648,811
4,BSS,274,646,372
4,BSS,395,646,251
4,BSS,194,646,452
4,BSS,981,648,333
4,BSS,520,646,126
4,BSS,459,646,187
4,BSS,542,648,1008
4,BSS,918,646,842
4,BSS,149,646,497
4,BSS,224,646,422
4,BSS,31,648,497
4,BSS,529,646,117
4,BSS,1011,648,363
4,BSS,1046,646,714
4,BSS,1101,646,659
4,BSS,142,648,608
4,BSS,230,646,416
4,BSS,108,648,574
4,BSS,148,646,498
4,BSS,1061,646,699
4,BSS,820,648,172
4,BSS,513,646,133
4,BSS,1076,646,684
4,BSS,708,648,60
4,BSS,406,646,240
4,BSS,685,648,37
4,BSS,730,646,1030
4,BSS,449,646,197
4,BSS,676,648,28
4,BSS,203,648,669
4,BSS,309,646,337
4,BSS,400,646,246
4,BSS,974,648,326
4,BSS,268,648,734
4,BSS,441,648,907
4,BSS,374,648,840
4,BSS,114,646,532
4,BSS,592,648,1058
4,BSS,276,646,370
4,BSS,546,648,1012
4,BSS,833,648,185
4,BSS,529,646,117
4,BSS,955,648,307
4,BSS,484,648,950
4,BSS,51,646,595
4,BSS,565,646,81
4,BSS,535,646,111
4,BSS,443,648,909
4,BSS,1025,646,735
4,BSS,299,646,347
4,BSS,713,648,65
4,BSS,745,646,1015
4,BSS,342,646,304
4,BSS,1087,648,439
4,BSS,67,646,579
4,BSS,588,648,1054
4,BSS,696,648,48
4,BSS,86,648,552
4,BSS,545,648,1011
4,BSS,36,648,502
4,BSS,1040,646,720
4,BSS,575,648,1041
4,BSS,545,646,101
4,BSS,979,646,781
4,BSS,998,646,762
4,BSS,1011,646,749
4,BSS,106,648,572
4,BSS,63,646,583
4,BSS,205,648,671
4,BSS,1025,646,735
4,BSS,578,646,68
4,BSS,467,646,179
4,BSS,733,648,85
4,BSS,1039,648,391
4,BSS,178,648,644
4,BSS,621,648,1087
4,BSS,415,646,231
4,BSS,800,648,152
4,BSS,157,648,623
4,BSS,301,648,767
4,BSS,566,646,80
4,BSS,614,646,32
4,BSS,732,646,1028
4,BSS,228,646,418
4,BSS,841,648,193
4,BSS,990,646,770
4,BSS,481,648,947
4,BSS,329,646,317
4,BSS,512,648,978
4,BSS,559,646,87
4,BSS,828,648,180
4,BSS,1071,648,423
4,BSS,884,648,236
4,BSS,1080,646,680
4,BSS,462,646,184
4,BSS,58,646,588
4,BSS,473,648,939
4,BSS,525,646,121
4,BSS,560,648,1026
4,BSS,997,648,349
4,BSS,537,648,1003
4,BSS,1022,648,374
4,BSS,1024,648,376
4,BSS,207,646,439
4,BSS,209,648,675
4,BSS,741,646,1019
4,BSS,711,646,1049
4,BSS,559,648,1025
4,BSS,770,646,990
4,BSS,89,648,555
4,BSS,1060,648,412
4,BSS,949,648,301
4,BSS,377,646,269
4,BSS,684,648,36
4,BSS,5,646,641
4,BSS,98,648,564
4,BSS,396,646,250
4,BSS,366,646,280
4,BSS,679,648,31
4,BSS,729,648,81
4,BSS,524,646,122
4,BSS,826,646,934
4,BSS,691,648,43
4,BSS,452,648,918
4,BSS,536,646,110
4,BSS,1042,646,718
4,BSS,758,648,110
4,BSS,163,646,483
4,BSS,159,646,487
4,BSS,989,648,341
4,BSS,895,648,247
4,BSS,1046,646,714
4,BSS,837,646,923
4,BSS,739,648,91
4,BSS,547,648,1013
4,BSS,759,646,1001
4,BSS,219,646,427
4,BSS,344,646,302
4,BSS,583,646,63
4,BSS,408,648,874
4,BSS,344,646,302
4,BSS,412,648,878
4,BSS,917,648,269
4,BSS,685,646,1075
4,BSS,135,648,601
4,BSS,1017,648,369
4,BSS,985,648,337
4,BSS,323,648,789
4,BSS,63,648,529
4,BSS,851,648,203
4,BSS,282,646,364
4,BSS,924,648,276
4,BSS,954,648,306
4,BSS,19,646,627
4,BSS,816,646,944
4,BSS,518,648,984
4,BSS,611,648,1077
4,BSS,965,646,795
4,BSS,924,648,276
4,BSS,661,646,1099
4,BSS,81,646,565
4,BSS,566,646,80
4,BSS,726,648,78
4,BSS,775,646,985
4,BSS,397,648,863
4,BSS,776,648,128
4,BSS,791,646,969
4,BSS,1091,646,669
4,BSS,950,648,302
4,BSS,558,648,1024
4,BSS,313,648,779
4,BSS,1094,646,666
4,BSS,408,646,238
4,BSS,371,648,837
4,BSS,808,648,160
4,BSS,1028,648,380
4,BSS,556,648,1022
4,BSS,764,646,996
4,BSS,509,646,137
4,BSS,795,648,147
4,BSS,766,648,118
4,BSS,522,646,124
4,BSS,598,648,1064
4,BSS,574,646,72
4,BSS,112,648,578
4,BSS,44,648,510
4,BSS,785,646,975
4,BSS,677,646,1083
4,BSS,491,646,155
4,BSS,471,646,175
4,BSS,676,648,28
4,BSS,700,648,52
4,BSS,934,646,826
4,BSS,311,646,335
4,BSS,255,646,391
4,BSS,905,646,855
4,BSS,557,646,89
4,BSS,238,648,704
4,BSS,334,646,312
4,BSS,811,646,949
4,BSS,473,646,173
4,BSS,957,646,803
4,BSS,916,648,268
4,BSS,423,646,223
4,BSS,242,646,404
4,BSS,1041,646,719
4,BSS,780,648,132
4,BSS,308,648,774
4,BSS,1005,646,755
4,BSS,906,646,854
4,BSS,1012,646,748
4,BSS,73,646,573
4,BSS,551,646,95
4,BSS,405,646,241
4,BSS,230,648,696
4,BSS,227,646,419
4,BSS,23,648,489
4,BSS,23,646,623
4,BSS,384,648,850
4,BSS,172,648,638
4,BSS,980,646,780
4,BSS,82,648,548
4,BSS,666,648,18
4,BSS,529,648,995
4,BSS,649,646,1111
4,BSS,732,646,1028
4,BSS,436,646,210
4,BSS,936,648,288
4,BSS,831,646,929
4,BSS,931,648,283
4,BSS,818,648,170
4,BSS,512,646,134
4,BSS,763,646,997
4,BSS,599,646,47
4,BSS,903,646,857
4,BSS,983,646,777
4,BSS,285,648,751
4,BSS,585,648,1051
4,BSS,260,646,386
4,BSS,233,648,699
4,BSS,958,648,310
4,BSS,23,646,623
4,BSS,229,646,417
4,BSS,904,648,256
4,BSS,748,646,1012
4,BSS,199,646,447
4,BSS,42,648,508
4,BSS,618,648,1084
4,BSS,566,648,1032
4,BSS,187,646,459
4,BSS,259,646,387
4,BSS,296,648,762
4,BSS,986,646,774
4,BSS,879,648,231
4,BSS,224,648,690
4,BSS,770,646,990
4,BSS,516,648,982
4,BSS,1023,646,737
4,BSS,703,648,55
4,BSS,964,648,316
4,BSS,1027,648,379
4,BSS,381,646,265
4,BSS,764,646,996
4,BSS,447,646,199
4,BSS,293,648,759
4,BSS,104,646,542
4,BSS,945,648,297
4,BSS,235,648,701
4,BSS,96,646,550
4,BSS,503,648,969
4,BSS,367,648,833
4,BSS,554,648,1020
4,BSS,842,648,194
4,BSS,292,648,758
4,BSS,526,646,120
4,BSS,586,648,1052
4,BSS,670,648,22
4,BSS,244,646,402
4,BSS,160,648,626
4,BSS,470,646,176
4,BSS,696,648,48
4,BSS,751,648,103
4,BSS,603,648,1069
4,BSS,172,648,638
4,BSS,757,648,109
4,BSS,624,646,22
4,BSS,650,646,1110
4,BSS,433,648,899
4,BSS,470,646,176
4,BSS,354,646,292
4,BSS,881,648,233
4,BSS,472,648,938
4,BSS,369,648,835
4,BSS,403,648,869
4,BSS,244,646,402
4,BSS,296,648,762
4,BSS,933,646,827
4,BSS,28,648,494
4,BSS,760,646,1000
4,BSS,63,646,583
4,BSS,721,648,73
4,BSS,186,648,652
4,BSS,24,646,622
4,BSS,811,648,163
4,BSS,533,648,999
4,BSS,505,646,141
4,BSS,950,646,810
4,BSS,605,646,41
4,BSS,784,646,976
4,BSS,338,648,804
4,BSS,799,646,961
4,BSS,59,646,587
4,BSS,1042,646,718
4,BSS,711,648,63
4,BSS,534,646,112
4,BSS,526,646,120
4,BSS,760,648,112
4,BSS,540,648,1006
4,BSS,335,646,311
4,BSS,745,648,97
4,BSS,886,646,874
4,BSS,606,646,40
4,BSS,724,648,76
4,BSS,937,646,823
4,BSS,503,646,143
4,BSS,134,646,512
4,BSS,672,648,24
4,BSS,275,646,371
4,BSS,766,646,994
4,BSS,250,646,396
4,BSS,257,648,723
4,BSS,1096,648,448
4,BSS,1105,648,457
4,BSS,593,648,1059
4,BSS,367,648,833
4,BSS,277,646,369
4,BSS,686,648,38
4,BSS,37,648,503
4,BSS,283,646,363
4,BSS,618,648,1084
4,BSS,364,646,282
4,BSS,586,648,1052
4,BSS,1095,646,665
4,BSS,243,646,403
4,BSS,593,646,53
4,BSS,1010,648,362
4,BSS,840,646,920
4,BSS,23,648,489
4,BSS,690,646,1070
4,BSS,1052,646,708
4,BSS,511,648,977
4,BSS,668,646,1092
4,BSS,619,648,1085
4,BSS,90,648,556
4,BSS,173,646,473
4,BSS,392,646,254
4,BSS,992,648,344
4,BSS,1102,648,454
4,BSS,768,648,120
4,BSS,394,646,252
4,BSS,827,648,179
4,BSS,920,648,272
4,BSS,892,646,868
4,BSS,584,646,62
4,BSS,436,648,902
4,BSS,186,646,460
4,BSS,737,646,1023
4,BSS,847,648,199
4,BSS,909,646,851
4,BSS,642,648,1108
4,BSS,991,648,343
4,BSS,14,646,632
4,BSS,825,646,935
4,BSS,89,648,555
4,BSS,891,646,869
4,BSS,475,648,941
4,BSS,701,646,1059
4,BSS,760,646,1000
4,BSS,153,646,493
4,BSS,556,646,90
4,BSS,663,648,15
4,BSS,343,648,809
4,BSS,16,646,630
4,BSS,361,648,827
4,BSS,451,648,917
4,BSS,325,648,791
4,BSS,465,648,931
4,BSS,788,648,140
4,BSS,732,648,84
4,BSS,69,648,535
4,BSS,787,646,973
4,BSS,480,646,166
4,BSS,482,648,948
4,BSS,1074,646,686
4,BSS,334,646,312
4,BSS,994,648,346
4,BSS,861,648,213
4,BSS,566,646,80
4,BSS,928,648,280
4,BSS,301,646,345
4,BSS,2,648,468
4,BSS,59,646,587
4,BSS,454,648,920
4,BSS,1110,648,462
4,BSS,212,648,678
4,BSS,545,646,101
4,BSS,957,648,309
4,BSS,765,648,117
4,BSS,1008,646,752
4,BSS,452,646,194
4,BSS,1106,648,458
4,BSS,126,646,520
4,BSS,318,646,328
4,BSS,1088,646,672
4,BSS,343,646,303
4,BSS,756,648,108
4,BSS,441,648,907
4,BSS,86,648,552
4,BSS,530,648,996
4,BSS,660,648,12
4,BSS,90,646,556
4,BSS,832,646,928
4,BSS,838,646,922
4,BSS,47,646,599
4,BSS,428,648,894
4,BSS,1092,648,444
4,BSS,311,648,777
4,BSS,595,648,1061
4,BSS,723,648,75
4,BSS,745,646,1015
4,BSS,97,648,563
4,BSS,149,648,615
4,BSS,778,646,982
4,BSS,896,646,864
4,BSS,750,646,1010
4,BSS,439,648,905
4,BSS,1043,646,717
4,BSS,291,646,355
4,BSS,837,648,189
4,BSS,1054,646,706
4,BSS,150,648,616
4,BSS,62,648,528
4,BSS,792,646,968
4,BSS,273,646,373
4,BSS,114,648,580
4,BSS,24,648,490
4,BSS,287,646,359
4,BSS,502,648,968
4,BSS,605,648,1071
4,BSS,597,648,1063
4,BSS,913,646,847
4,BSS,444,646,202
4,BSS,505,648,971
4,BSS,559,648,1025
4,BSS,601,648,1067
4,BSS,427,648,893
4,BSS,737,646,1023
4,BSS,412,648,878
4,BSS,320,648,786
4,BSS,733,646,1027
4,BSS,931,646,829
4,BSS,917,648,269
4,BSS,705,648,57
4,BSS,306,646,340
4,BSS,440,646,206
4,BSS,654,646,1106
4,BSS,906,648,258
4,BSS,923,648,275
4,BSS,264,648,730
4,BSS,1058,648,410
4,BSS,96,648,562
4,BSS,968,646,792
4,BSS,141,646,505
4,BSS,378,648,844
4,BSS,48,648,514
4,BSS,816,648,168
4,BSS,446,646,200
4,BSS,496,646,150
4,BSS,471,648,937
4,BSS,466,646,180
4,BSS,1091,646,669
4,BSS,293,648,759
4,BSS,241,646,405
4,BSS,825,648,177
4,BSS,55,646,591
4,BSS,31,646,615
4,BSS,42,648,508
4,BSS,546,646,100
4,BSS,566,648,1032
4,BSS,584,646,62
4,BSS,873,646,887
4,BSS,225,648,691
4,BSS,849,646,911
4,BSS,736,646,1024
4,BSS,602,646,44
4,BSS,80,648,546
4,BSS,522,648,988
4,BSS,256,646,390
4,BSS,870,648,222
4,BSS,94,646,552
4,BSS,53,646,593
4,BSS,1025,648,377
4,BSS,218,648,684
4,BSS,792,646,968
4,BSS,474,648,940
4,BSS,644,646,2
4,BSS,291,646,355
4,BSS,916,646,844
4,BSS,466,646,180
4,BSS,1070,648,422
4,BSS,830,648,182
4,BSS,545,646,101
4,BSS,645,646,1
4,BSS,487,648,953
4,BSS,534,648,1000
4,BSS,401,648,867
4,BSS,417,648,883
4,BSS,124,646,522
4,BSS,829,648,181
4,BSS,441,648,907
4,BSS,669,646,1091
4,BSS,267,646,379
4,BSS,305,646,341
4,BSS,529,646,117
4,BSS,700,648,52
4,BSS,1028,646,732
4,BSS,736,648,88
4,BSS,438,646,208
4,BSS,562,646,84
4,BSS,475,648,941
4,BSS,840,646,920
4,BSS,24,646,622
4,BSS,1,646,645
4,BSS,965,646,795
4,BSS,499,646,147
4,BSS,565,646,81
4,BSS,533,648,999
4,BSS,1035,646,725
4,BSS,45,648,511
4,BSS,726,648,78
4,BSS,279,648,745
4,BSS,972,648,324
4,BSS,397,646,249
4,BSS,567,648,1033
4,BSS,802,648,154
4,BSS,203,646,443
4,BSS,453,648,919
4,BSS,845,648,197
4,BSS,239,646,407
4,BSS,982,648,334
4,BSS,464,648,930
4,BSS,165,646,481
4,BSS,964,646,796
4,BSS,170,648,636
4,BSS,436,646,210
4,BSS,608,646,38
4,BSS,280,646,366
4,BSS,682,646,1078
4,BSS,1113,646,647
4,BSS,1090,646,670
4,BSS,300,648,766
4,BSS,168,648,634
4,BSS,860,648,212
4,BSS,760,646,1000
4,BSS,827,646,933
4,BSS,247,646,399
4,BSS,343,648,809
4,BSS,654,646,1106
4,BSS,279,648,745
4,BSS,403,648,869
4,BSS,185,648,651
4,BSS,146,648,612
4,BSS,303,646,343
4,BSS,53,646,593
4,BSS,104,646,542
4,BSS,506,646,140
4,BSS,725,648,77
4,BSS,1020,648,372
4,BSS,1033,648,385
4,BSS,721,648,73
4,BSS,30,648,496
4,BSS,63,646,583
4,BSS,691,646,1069
4,BSS,942,646,818
4,BSS,571,648,1037
4,BSS,96,648,562
4,BSS,865,648,217
4,BSS,848,648,200
4,BSS,977,646,783
4,BSS,408,648,874
4,BSS,849,646,911
4,BSS,1060,646,700
4,BSS,758,646,1002
4,BSS,842,646,918
4,BSS,469,646,177
4,BSS,443,646,203
4,BSS,843,646,917
4,BSS,1067,648,419
4,BSS,630,648,1096
4,BSS,920,646,840
4,BSS,385,646,261
4,BSS,803,648,155
4,BSS,23,646,623
4,BSS,113,646,533
4,BSS,641,648,1107
4,BSS,1007,648,359
4,BSS,698,648,50
4,BSS,748,648,100
4,BSS,1057,648,409
4,BSS,676,648,28
4,BSS,1085,648,437
4,BSS,863,646,897
4,BSS,1087,648,439
4,BSS,301,646,345
4,BSS,841,648,193
4,BSS,1035,648,387
4,BSS,220,648,686
4,BSS,1008,648,360
4,BSS,420,648,886
4,BSS,585,646,61
4,BSS,766,646,994
4,BSS,1083,646,677
4,BSS,179,646,467
4,BSS,138,648,604
4,BSS,772,646,988
4,BSS,881,646,879
4,BSS,33,646,613
4,BSS,665,648,17
4,BSS,303,648,769
4,BSS,927,646,833
4,BSS,1002,646,758
4,BSS,1014,646,746
4,BSS,505,646,141
4,BSS,207,648,673
4,BSS,957,646,803
4,BSS,977,646,783
4,BSS,677,646,1083
4,BSS,989,646,771
4,BSS,18,648,484
4,BSS,713,648,65
4,BSS,812,646,948
4,BSS,896,646,864
4,BSS,1097,646,663
4,BSS,352,646,294
4,BSS,904,646,856
4,BSS,198,648,664
4,BSS,80,646,566
4,BSS,803,648,155
4,BSS,606,646,40
4,BSS,463,646,183
4,BSS,985,648,337
4,BSS,189,648,655
4,BSS,174,646,472
4,BSS,916,648,268
4,BSS,247,648,713
4,BSS,556,648,1022
4,BSS,174,646,472
4,BSS,83,646,563
4,BSS,763,646,997
4,BSS,933,646,827
4,BSS,406,646,240
4,BSS,229,646,417
4,BSS,574,648,1040
4,BSS,229,648,695
4,BSS,997,646,763
4,BSS,682,648,34
4,BSS,18,648,484
4,BSS,398,646,248
4,BSS,1092,648,444
4,BSS,186,646,460
4,BSS,425,648,891
4,BSS,946,646,814
4,BSS,1102,648,454
4,BSS,746,648,98
4,BSS,930,648,282
4,BSS,543,646,103
4,BSS,706,648,58
4,BSS,914,648,266
4,BSS,538,648,1004
4,BSS,776,646,984
4,BSS,93,646,553
4,BSS,331,646,315
4,BSS,687,648,39
4,BSS,967,648,319
4,BSS,202,648,668
4,BSS,349,648,815
4,BSS,882,646,878
4,BSS,399,646,247
4,BSS,520,646,126
4,BSS,979,646,781
4,BSS,640,646,6
4,BSS,553,646,93
4,BSS,906,646,854
4,BSS,534,648,1000
4,BSS,438,646,208
4,BSS,847,648,199
4,BSS,1106,648,458
4,BSS,892,646,868
4,BSS,919,648,271
4,BSS,514,648,980
4,BSS,88,646,558
4,BSS,443,648,909
4,BSS,273,648,739
4,BSS,824,648,176
4,BSS,964,648,316
4,BSS,552,646,94
4,BSS,457,648,923
4,BSS,432,646,214
4,BSS,346,646,300
4,BSS,676,646,1084
4,BSS,1065,646,695
4,BSS,953,648,305
4,BSS,600,646,46
4,BSS,157,648,623
4,BSS,763,648,115
4,BSS,681,648,33
4,BSS,535,646,111
4,BSS,171,648,637
4,BSS,26,646,620
4,BSS,605,648,1071
4,BSS,933,646,827
4,BSS,799,648,151
4,BSS,359,646,287
4,BSS,649,648,1
4,BSS,347,646,299
4,BSS,184,648,650
4,BSS,802,646,958
4,BSS,272,646,374
4,BSS,992,646,768
4,BSS,13,646,633
4,BSS,892,646,868
4,BSS,1093,648,445
4,BSS,413,646,233
4,BSS,678,646,1082
4,BSS,908,646,852
4,BSS,776,648,128
4,BSS,994,648,346
4,BSS,357,646,289
4,BSS,651,648,3
4,BSS,481,646,165
4,BSS,75,648,541
4,BSS,787,648,139
4,BSS,540,646,106
4,BSS,287,648,753
4,BSS,259,646,387
4,BSS,309,648,775
4,BSS,848,646,912
4,BSS,994,648,346
4,BSS,552,646,94
4,BSS,740,648,92
4,BSS,731,648,83
4,BSS,895,646,865
4,BSS,40,648,506
4,BSS,1026,648,378
4,BSS,125,646,521
4,BSS,926,646,834
4,BSS,594,648,1060
4,BSS,128,648,594
4,BSS,747,648,99
4,BSS,452,648,918
4,BSS,970,646,790
4,BSS,620,646,26
4,BSS,1025,646,735
4,BSS,782,648,134
4,BSS,557,648,1023
4,BSS,220,648,686
4,BSS,644,648,1110
4,BSS,639,648,1105
4,BSS,595,646,51
4,BSS,1110,648,462
4,BSS,769,648,121
4,BSS,1105,646,655
4,BSS,359,648,825
4,BSS,604,648,1070
4,BSS,1081,646,679
4,BSS,630,648,1096
4,BSS,949,646,811
4,BSS,17,646,629
4,BSS,563,646,83
4,BSS,395,648,861
4,BSS,800,648,152
4,BSS,139,646,507
4,BSS,1057,648,409
4,BSS,855,648,207
4,BSS,83,646,563
4,BSS,330,648,796
4,BSS,698,648,50
4,BSS,516,648,982
4,BSS,497,646,149
4,BSS,727,646,1033
4,BSS,656,646,1104
4,BSS,443,646,203
4,BSS,626,648,1092
4,BSS,893,646,867
4,BSS,534,646,112
4,BSS,360,648,826
4,BSS,890,648,242
4,BSS,854,646,906
4,BSS,997,648,349
4,BSS,53,648,519
4,BSS,480,646,166
4,BSS,5,646,641
4,BSS,1106,648,458
4,BSS,711,648,63
4,BSS,10,648,476
4,BSS,1090,648,442
4,BSS,638,646,8
4,BSS,303,648,769
4,BSS,869,646,891
4,BSS,149,646,497
4,BSS,51,648,517
4,BSS,796,646,964
4,BSS,147,646,499
4,BSS,573,646,73
4,BSS,624,648,1090
4,BSS,742,648,94
4,BSS,991,646,769
4,BSS,1001,646,759
4,BSS,639,648,1105
4,BSS,319,648,785
4,BSS,591,646,55
4,BSS,1008,648,360
4,BSS,527,646,119
4,BSS,316,646,330
4,BSS,350,648,816
4,BSS,105,646,541
4,BSS,709,646,1051
4,BSS,982,648,334
4,BSS,443,646,203
4,BSS,802,646,958
4,BSS,108,648,574
4,BSS,743,648,95
4,BSS,418,646,228
4,BSS,343,648,809
4,BSS,520,646,126
4,BSS,1014,646,746
4,BSS,362,648,828
4,BSS,696,646,1064
4,BSS,727,646,1033
4,BSS,60,646,586
4,BSS,950,648,302
4,BSS,84,648,550
4,BSS,960,648,312
4,BSS,708,648,60
4,BSS,990,648,342
4,BSS,194,646,452
4,BSS,561,646,85
4,BSS,177,648,643
4,BSS,1105,646,655
4,BSS,19,648,485
4,BSS,28,646,618
4,BSS,767,646,993
4,BSS,527,646,119
4,BSS,209,646,437
4,BSS,261,648,727
4,BSS,128,648,594
4,BSS,887,648,239
4,BSS,1011,646,749
4,BSS,830,648,182
4,BSS,480,646,166
4,BSS,507,646,139
4,BSS,199,648,665
4,BSS,391,648,857
4,BSS,501,648,967
4,BSS,848,646,912
4,BSS,338,646,308
4,BSS,1057,646,703
4,BSS,265,646,381
4,BSS,207,648,673
4,BSS,990,646,770
4,BSS,518,648,984
4,BSS,476,646,170
4,BSS,879,648,231
4,BSS,535,648,1001
4,BSS,992,648,344
4,BSS,931,648,283
4,BSS,38,646,608
4,BSS,757,648,109
4,BSS,651,648,3
4,BSS,142,648,608
4,BSS,1092,648,444
4,BSS,800,648,152
4,BSS,937,646,823
4,BSS,53,646,593
4,BSS,797,648,149
4,BSS,544,646,102
4,BSS,354,648,820
4,BSS,686,648,38
4,BSS,809,646,951
4,BSS,955,646,805
4,BSS,973,648,325
4,BSS,70,648,536
4,BSS,666,648,18
4,BSS,867,646,893
4,BSS,193,646,453
4,BSS,945,648,297
4,BSS,202,646,444
4,BSS,105,646,541
4,BSS,1108,646,652
4,BSS,428,648,894
4,BSS,690,648,42
4,BSS,977,646,783
4,BSS,787,648,139
4,BSS,689,646,1071
4,BSS,938,646,822
4,BSS,136,648,602
4,BSS,665,648,17
4,BSS,551,646,95
4,BSS,746,646,1014
4,BSS,600,648,1066
4,BSS,990,648,342
4,BSS,248,646,398
4,BSS,292,648,758
4,BSS,489,646,157
4,BSS,901,646,859
4,BSS,375,648,841
4,BSS,180,648,646
4,BSS,723,646,1037
4,BSS,466,648,932
4,BSS,147,648,613
4,BSS,504,648,970
4,BSS,611,646,35
4,BSS,1015,648,367
4,BSS,837,646,923
4,BSS,457,648,923
4,BSS,384,648,850
4,BSS,1022,646,738
4,BSS,937,646,823
4,BSS,1076,646,684
4,BSS,337,646,309
4,BSS,387,646,259
4,BSS,966,648,318
4,BSS,87,648,553
4,BSS,940,648,292
4,BSS,104,646,542
4,BSS,964,646,796
4,BSS,554,646,92
4,BSS,100,648,566
4,BSS,297,648,763
4,BSS,760,646,1000
4,BSS,926,648,278
4,BSS,712,646,1048
4,BSS,459,648,925
4,BSS,60,648,526
