Runs,Strategy,Start_frame,End_frame,Total_frames
2,BSS,627,646,19
2,BSS,850,648,202
2,BSS,61,648,527
2,BSS,658,648,10
2,BSS,941,646,819
2,BSS,355,646,291
2,BSS,145,648,611
2,BSS,76,648,542
2,BSS,239,648,705
2,BSS,688,646,1072
2,BSS,567,646,79
2,BSS,1106,648,458
2,BSS,116,646,530
2,BSS,171,648,637
2,BSS,132,648,598
2,BSS,50,646,596
2,BSS,583,648,1049
2,BSS,525,648,991
2,BSS,805,648,157
2,BSS,322,648,788
2,BSS,431,648,897
2,BSS,674,648,26
2,BSS,156,646,490
2,BSS,511,648,977
2,BSS,731,646,1029
2,BSS,550,648,1016
2,BSS,608,648,1074
2,BSS,1044,646,716
2,BSS,377,646,269
2,BSS,519,648,985
2,BSS,762,648,114
2,BSS,769,646,991
2,BSS,828,646,932
2,BSS,568,648,1034
2,BSS,148,646,498
2,BSS,130,648,596
2,BSS,971,646,789
2,BSS,574,646,72
2,BSS,489,646,157
2,BSS,724,646,1036
2,BSS,623,646,23
2,BSS,868,646,892
2,BSS,475,648,941
2,BSS,736,648,88
2,BSS,605,646,41
2,BSS,290,648,756
2,BSS,57,646,589
2,BSS,683,648,35
2,BSS,387,646,259
2,BSS,1077,646,683
2,BSS,94,648,560
2,BSS,122,646,524
2,BSS,45,648,511
2,BSS,883,648,235
2,BSS,37,648,503
2,BSS,676,646,1084
2,BSS,464,648,930
2,BSS,272,648,738
2,BSS,290,646,356
2,BSS,220,646,426
2,BSS,515,646,131
2,BSS,44,648,510
2,BSS,627,648,1093
2,BSS,256,646,390
2,BSS,537,646,109
2,BSS,1094,646,666
2,BSS,982,648,334
2,BSS,954,646,806
2,BSS,246,646,400
2,BSS,714,648,66
2,BSS,528,648,994
2,BSS,417,646,229
2,BSS,776,648,128
2,BSS,679,646,1081
2,BSS,365,646,281
2,BSS,296,646,350
2,BSS,863,646,897
2,BSS,969,648,321
2,BSS,493,646,153
2,BSS,355,646,291
2,BSS,239,648,705
2,BSS,978,646,782
2,BSS,1098,646,662
2,BSS,275,648,741
2,BSS,736,648,88
2,BSS,444,648,910
2,BSS,424,648,890
2,BSS,351,648,817
2,BSS,622,648,1088
2,BSS,107,646,539
2,BSS,815,648,167
2,BSS,8,646,638
2,BSS,922,646,838
2,BSS,185,646,461
2,BSS,269,648,735
2,BSS,977,648,329
2,BSS,1083,648,435
2,BSS,44,646,602
2,BSS,1113,646,647
2,BSS,442,646,204
2,BSS,967,646,793
2,BSS,345,646,301
2,BSS,632,648,1098
2,BSS,98,648,564
2,BSS,862,646,898
2,BSS,127,648,593
2,BSS,297,646,349
2,BSS,93,646,553
2,BSS,396,648,862
2,BSS,9,648,475
2,BSS,248,648,714
2,BSS,931,646,829
2,BSS,1005,648,357
2,BSS,696,646,1064
2,BSS,109,648,575
2,BSS,292,646,354
2,BSS,1107,646,653
2,BSS,326,646,320
2,BSS,889,646,871
2,BSS,674,648,26
2,BSS,268,646,378
2,BSS,245,648,711
2,BSS,1083,648,435
2,BSS,769,646,991
2,BSS,598,648,1064
2,BSS,453,646,193
2,BSS,72,648,538
2,BSS,743,646,1017
2,BSS,189,648,655
2,BSS,578,648,1044
2,BSS,957,646,803
2,BSS,214,648,680
2,BSS,676,646,1084
2,BSS,995,646,765
2,BSS,294,646,352
2,BSS,529,648,995
2,BSS,235,646,411
2,BSS,603,646,43
2,BSS,664,646,1096
2,BSS,553,646,93
2,BSS,107,648,573
2,BSS,344,646,302
2,BSS,934,646,826
2,BSS,285,646,361
2,BSS,244,648,710
2,BSS,24,646,622
2,BSS,145,646,501
2,BSS,905,648,257
2,BSS,745,648,97
2,BSS,271,646,375
2,BSS,913,648,265
2,BSS,937,648,289
2,BSS,237,646,409
2,BSS,454,648,920
2,BSS,656,646,1104
2,BSS,81,648,547
2,BSS,74,646,572
2,BSS,262,648,728
2,BSS,361,648,827
2,BSS,229,646,417
2,BSS,377,646,269
2,BSS,161,648,627
2,BSS,626,646,20
2,BSS,115,646,531
2,BSS,850,648,202
2,BSS,162,646,484
2,BSS,21,646,625
2,BSS,63,646,583
2,BSS,930,646,830
2,BSS,964,648,316
2,BSS,379,646,267
2,BSS,846,646,914
2,BSS,468,648,934
2,BSS,671,648,23
2,BSS,737,648,89
2,BSS,328,648,794
2,BSS,751,648,103
2,BSS,706,646,1054
2,BSS,755,648,107
2,BSS,774,648,126
2,BSS,804,648,156
2,BSS,760,646,1000
2,BSS,245,648,711
2,BSS,461,646,185
2,BSS,912,646,848
2,BSS,401,646,245
2,BSS,76,646,570
2,BSS,1083,648,435
2,BSS,961,646,799
2,BSS,941,646,819
2,BSS,681,648,33
2,BSS,713,648,65
2,BSS,678,646,1082
2,BSS,1092,648,444
2,BSS,609,646,37
2,BSS,71,648,537
2,BSS,347,646,299
2,BSS,914,648,266
2,BSS,990,648,342
2,BSS,854,648,206
2,BSS,229,646,417
2,BSS,559,646,87
2,BSS,82,646,564
2,BSS,142,648,608
2,BSS,578,648,1044
2,BSS,903,646,857
2,BSS,297,646,349
2,BSS,601,646,45
2,BSS,35,648,501
2,BSS,48,646,598
2,BSS,10,646,636
2,BSS,467,648,933
2,BSS,1093,648,445
2,BSS,901,646,859
2,BSS,699,648,51
2,BSS,138,646,508
2,BSS,107,648,573
2,BSS,600,646,46
2,BSS,371,648,837
2,BSS,949,648,301
2,BSS,670,646,1090
2,BSS,982,648,334
2,BSS,982,648,334
2,BSS,414,648,880
2,BSS,4,648,470
2,BSS,838,646,922
2,BSS,704,648,56
2,BSS,282,646,364
2,BSS,352,648,818
2,BSS,385,646,261
2,BSS,157,646,489
2,BSS,324,646,322
2,BSS,712,646,1048
2,BSS,294,648,760
2,BSS,242,646,404
2,BSS,865,646,895
2,BSS,955,648,307
2,BSS,416,648,882
2,BSS,933,646,827
2,BSS,982,646,778
2,BSS,1070,646,690
2,BSS,1110,648,462
2,BSS,913,648,265
2,BSS,560,646,86
2,BSS,602,646,44
2,BSS,17,646,629
2,BSS,619,646,27
2,BSS,974,648,326
2,BSS,1102,648,454
2,BSS,209,648,675
2,BSS,938,646,822
2,BSS,365,648,831
2,BSS,924,646,836
2,BSS,399,646,247
2,BSS,1037,646,723
2,BSS,473,648,939
2,BSS,372,646,274
2,BSS,405,648,871
2,BSS,1025,648,377
2,BSS,959,648,311
2,BSS,426,646,220
2,BSS,1106,648,458
2,BSS,530,648,996
2,BSS,503,646,143
2,BSS,317,646,329
2,BSS,591,648,1057
2,BSS,625,648,1091
2,BSS,801,648,153
2,BSS,822,648,174
2,BSS,824,648,176
2,BSS,966,646,794
2,BSS,251,648,717
2,BSS,679,648,31
2,BSS,895,648,247
2,BSS,940,648,292
2,BSS,169,646,477
2,BSS,894,646,866
2,BSS,559,646,87
2,BSS,2,648,468
2,BSS,1104,646,656
2,BSS,849,646,911
2,BSS,390,646,256
2,BSS,951,648,303
2,BSS,960,646,800
2,BSS,16,646,630
2,BSS,901,648,253
2,BSS,960,648,312
2,BSS,786,648,138
2,BSS,171,646,475
2,BSS,624,648,1090
2,BSS,173,646,473
2,BSS,679,648,31
2,BSS,655,646,1105
2,BSS,620,648,1086
2,BSS,120,646,526
2,BSS,1021,646,739
2,BSS,919,646,841
2,BSS,1072,648,424
2,BSS,969,646,791
2,BSS,781,648,133
2,BSS,302,646,344
2,BSS,923,646,837
2,BSS,1043,648,395
2,BSS,650,646,1110
2,BSS,133,648,599
2,BSS,558,648,1024
2,BSS,170,646,476
2,BSS,728,648,80
2,BSS,154,648,620
2,BSS,831,646,929
2,BSS,451,646,195
2,BSS,339,648,805
2,BSS,758,646,1002
2,BSS,240,648,706
2,BSS,1051,648,403
2,BSS,314,646,332
2,BSS,1047,646,713
2,BSS,46,646,600
2,BSS,946,646,814
2,BSS,414,646,232
2,BSS,585,646,61
2,BSS,666,646,1094
2,BSS,449,646,197
2,BSS,542,648,1008
2,BSS,668,646,1092
2,BSS,476,648,942
2,BSS,920,646,840
2,BSS,330,646,316
2,BSS,174,648,640
2,BSS,856,646,904
2,BSS,640,648,1106
2,BSS,445,646,201
2,BSS,131,646,515
2,BSS,396,646,250
2,BSS,962,646,798
2,BSS,53,648,519
2,BSS,46,648,512
2,BSS,863,648,215
2,BSS,212,648,678
2,BSS,374,646,272
2,BSS,1085,646,675
2,BSS,786,648,138
2,BSS,148,646,498
2,BSS,463,646,183
2,BSS,446,648,912
2,BSS,395,646,251
2,BSS,389,646,257
2,BSS,963,646,797
2,BSS,926,646,834
2,BSS,203,646,443
2,BSS,930,646,830
2,BSS,876,648,228
2,BSS,1054,648,406
2,BSS,623,646,23
2,BSS,544,646,102
2,BSS,32,646,614
2,BSS,289,646,357
2,BSS,157,648,623
2,BSS,655,646,1105
2,BSS,779,648,131
2,BSS,1007,648,359
2,BSS,604,646,42
2,BSS,93,648,559
2,BSS,830,648,182
2,BSS,1066,648,418
2,BSS,424,646,222
2,BSS,311,646,335
2,BSS,1012,646,748
2,BSS,778,648,130
2,BSS,767,648,119
2,BSS,161,646,485
2,BSS,609,646,37
2,BSS,168,646,478
2,BSS,284,648,750
2,BSS,364,648,830
2,BSS,977,648,329
2,BSS,1049,646,711
2,BSS,12,646,634
2,BSS,274,646,372
2,BSS,371,646,275
2,BSS,266,648,732
2,BSS,531,646,115
2,BSS,144,648,610
2,BSS,959,646,801
2,BSS,1112,648,464
2,BSS,1062,648,414
2,BSS,717,646,1043
2,BSS,848,646,912
2,BSS,732,646,1028
2,BSS,522,646,124
2,BSS,1032,648,384
2,BSS,62,646,584
2,BSS,1043,646,717
2,BSS,192,646,454
2,BSS,659,646,1101
2,BSS,373,646,273
2,BSS,1107,646,653
2,BSS,445,646,201
2,BSS,395,648,861
2,BSS,1025,646,735
2,BSS,942,646,818
2,BSS,395,648,861
2,BSS,1111,648,463
2,BSS,75,646,571
2,BSS,149,648,615
2,BSS,824,648,176
2,BSS,557,646,89
2,BSS,408,646,238
2,BSS,490,646,156
2,BSS,25,648,491
2,BSS,934,648,286
2,BSS,1013,648,365
2,BSS,1105,646,655
2,BSS,742,646,1018
2,BSS,971,646,789
2,BSS,642,646,4
2,BSS,20,646,626
2,BSS,118,646,528
2,BSS,832,646,928
2,BSS,1079,648,431
2,BSS,604,646,42
2,BSS,416,646,230
2,BSS,731,646,1029
2,BSS,383,646,263
2,BSS,1072,646,688
2,BSS,1101,646,659
2,BSS,118,648,584
2,BSS,483,648,949
2,BSS,603,648,1069
2,BSS,202,648,668
2,BSS,881,646,879
2,BSS,123,646,523
2,BSS,17,646,629
2,BSS,863,648,215
2,BSS,547,646,99
2,BSS,991,648,343
2,BSS,390,646,256
2,BSS,406,646,240
2,BSS,872,648,224
2,BSS,608,648,1074
2,BSS,886,646,874
2,BSS,1064,646,696
2,BSS,465,648,931
2,BSS,566,646,80
2,BSS,942,646,818
2,BSS,486,648,952
2,BSS,318,648,784
2,BSS,920,648,272
2,BSS,986,648,338
2,BSS,719,646,1041
2,BSS,635,648,1101
2,BSS,336,648,802
2,BSS,960,648,312
2,BSS,336,648,802
2,BSS,139,648,605
2,BSS,1066,646,694
2,BSS,908,648,260
2,BSS,691,648,43
2,BSS,261,646,385
2,BSS,969,646,791
2,BSS,1015,648,367
2,BSS,16,646,630
2,BSS,632,646,14
2,BSS,51,646,595
2,BSS,836,648,188
2,BSS,667,646,1093
2,BSS,468,646,178
2,BSS,582,648,1048
2,BSS,387,648,853
2,BSS,71,646,575
2,BSS,1051,646,709
2,BSS,951,648,303
2,BSS,939,648,291
2,BSS,851,648,203
2,BSS,170,646,476
2,BSS,370,648,836
2,BSS,407,648,873
2,BSS,449,648,915
2,BSS,451,646,195
2,BSS,556,648,1022
2,BSS,682,648,34
2,BSS,1067,648,419
2,BSS,465,648,931
2,BSS,811,648,163
2,BSS,922,648,274
2,BSS,1029,648,381
2,BSS,1078,648,430
2,BSS,320,646,326
2,BSS,1101,646,659
2,BSS,638,648,1104
2,BSS,853,648,205
2,BSS,315,648,781
2,BSS,561,648,1027
2,BSS,669,648,21
2,BSS,34,646,612
2,BSS,1083,648,435
2,BSS,78,646,568
2,BSS,968,648,320
2,BSS,136,646,510
2,BSS,70,646,576
2,BSS,96,648,562
2,BSS,638,646,8
2,BSS,1090,646,670
2,BSS,1103,648,455
2,BSS,516,646,130
2,BSS,572,648,1038
2,BSS,531,648,997
2,BSS,995,646,765
2,BSS,320,646,326
2,BSS,470,646,176
2,BSS,671,648,23
2,BSS,714,648,66
2,BSS,78,646,568
2,BSS,632,646,14
2,BSS,278,648,744
2,BSS,301,646,345
2,BSS,731,646,1029
2,BSS,1036,646,724
2,BSS,291,648,757
2,BSS,917,646,843
2,BSS,780,648,132
2,BSS,49,646,597
2,BSS,215,646,431
2,BSS,388,646,258
2,BSS,388,648,854
2,BSS,431,646,215
2,BSS,271,648,737
2,BSS,408,648,874
2,BSS,389,648,855
2,BSS,1093,646,667
2,BSS,401,648,867
2,BSS,184,648,650
2,BSS,867,646,893
2,BSS,799,648,151
2,BSS,965,648,317
2,BSS,1016,646,744
2,BSS,267,648,733
2,BSS,675,648,27
2,BSS,719,648,71
2,BSS,219,646,427
2,BSS,854,646,906
2,BSS,705,646,1055
2,BSS,671,646,1089
2,BSS,1095,646,665
2,BSS,595,648,1061
2,BSS,873,646,887
2,BSS,1073,648,425
2,BSS,10,646,636
2,BSS,301,648,767
2,BSS,880,646,880
2,BSS,383,646,263
2,BSS,97,648,563
2,BSS,247,646,399
2,BSS,424,646,222
2,BSS,242,648,708
2,BSS,850,646,910
2,BSS,1086,646,674
2,BSS,732,648,84
2,BSS,1100,648,452
2,BSS,222,646,424
2,BSS,238,648,704
2,BSS,344,646,302
2,BSS,274,648,740
2,BSS,401,646,245
2,BSS,998,646,762
2,BSS,769,648,121
2,BSS,751,646,1009
2,BSS,946,648,298
2,BSS,1002,646,758
2,BSS,409,646,237
2,BSS,1091,646,669
2,BSS,719,646,1041
2,BSS,586,646,60
2,BSS,1030,646,730
2,BSS,730,646,1030
2,BSS,495,648,961
2,BSS,586,646,60
2,BSS,947,646,813
2,BSS,390,646,256
2,BSS,231,648,697
2,BSS,678,648,30
2,BSS,253,648,719
2,BSS,8,646,638
2,BSS,586,648,1052
2,BSS,353,648,819
2,BSS,997,648,349
2,BSS,1095,646,665
2,BSS,680,648,32
2,BSS,150,646,496
2,BSS,471,648,937
2,BSS,475,646,171
2,BSS,426,646,220
2,BSS,698,648,50
2,BSS,118,646,528
2,BSS,992,646,768
2,BSS,339,646,307
2,BSS,171,648,637
2,BSS,431,646,215
2,BSS,1013,646,747
2,BSS,208,648,674
2,BSS,277,646,369
2,BSS,974,648,326
2,BSS,859,646,901
2,BSS,847,646,913
2,BSS,985,646,775
2,BSS,154,648,620
2,BSS,841,648,193
2,BSS,226,648,692
2,BSS,637,646,9
2,BSS,724,648,76
2,BSS,734,648,86
2,BSS,107,646,539
2,BSS,454,646,192
2,BSS,734,648,86
2,BSS,930,646,830
2,BSS,86,648,552
2,BSS,755,646,1005
2,BSS,257,648,723
2,BSS,433,648,899
2,BSS,936,646,824
2,BSS,130,646,516
2,BSS,1060,648,412
2,BSS,970,648,322
2,BSS,1012,648,364
2,BSS,480,646,166
2,BSS,372,646,274
2,BSS,996,648,348
2,BSS,818,648,170
2,BSS,653,646,1107
2,BSS,763,646,997
2,BSS,682,648,34
2,BSS,729,646,1031
2,BSS,1099,646,661
2,BSS,891,648,243
2,BSS,811,648,163
2,BSS,736,648,88
2,BSS,502,646,144
2,BSS,277,646,369
2,BSS,21,648,487
2,BSS,970,646,790
2,BSS,1052,648,404
2,BSS,406,648,872
2,BSS,355,648,821
2,BSS,446,648,912
2,BSS,899,646,861
2,BSS,622,648,1088
2,BSS,50,648,516
2,BSS,799,648,151
2,BSS,649,648,1
2,BSS,848,646,912
2,BSS,873,648,225
2,BSS,464,648,930
2,BSS,24,648,490
2,BSS,589,646,57
2,BSS,302,648,768
2,BSS,725,648,77
2,BSS,760,646,1000
2,BSS,26,648,492
2,BSS,523,646,123
2,BSS,873,646,887
2,BSS,796,646,964
2,BSS,453,646,193
2,BSS,243,648,709
2,BSS,341,648,807
2,BSS,952,646,808
2,BSS,795,648,147
2,BSS,328,646,318
2,BSS,93,646,553
2,BSS,1012,646,748
2,BSS,792,648,144
2,BSS,951,646,809
2,BSS,783,646,977
2,BSS,15,646,631
2,BSS,124,646,522
2,BSS,324,648,790
2,BSS,40,646,606
2,BSS,613,648,1079
2,BSS,973,646,787
2,BSS,487,648,953
2,BSS,1017,648,369
2,BSS,934,646,826
2,BSS,253,646,393
2,BSS,1070,648,422
2,BSS,23,648,489
2,BSS,482,648,948
2,BSS,146,646,500
2,BSS,607,648,1073
2,BSS,1041,646,719
2,BSS,394,646,252
2,BSS,378,648,844
2,BSS,451,646,195
2,BSS,91,648,557
2,BSS,778,646,982
2,BSS,780,646,980
2,BSS,609,648,1075
2,BSS,115,646,531
2,BSS,1077,648,429
2,BSS,85,648,551
2,BSS,2,646,644
2,BSS,155,646,491
2,BSS,141,648,607
2,BSS,475,646,171
2,BSS,753,646,1007
2,BSS,840,646,920
2,BSS,354,646,292
2,BSS,329,648,795
2,BSS,924,646,836
2,BSS,1015,646,745
2,BSS,1050,648,402
2,BSS,125,648,591
2,BSS,763,648,115
2,BSS,157,646,489
2,BSS,798,646,962
2,BSS,513,648,979
2,BSS,211,646,435
2,BSS,439,646,207
2,BSS,786,648,138
2,BSS,846,646,914
2,BSS,587,646,59
2,BSS,706,648,58
2,BSS,974,648,326
2,BSS,461,646,185
2,BSS,206,646,440
2,BSS,831,648,183
2,BSS,984,648,336
2,BSS,405,648,871
2,BSS,945,646,815
2,BSS,778,648,130
2,BSS,678,648,30
2,BSS,321,646,325
2,BSS,492,648,958
2,BSS,1060,648,412
2,BSS,694,648,46
2,BSS,322,646,324
2,BSS,717,646,1043
2,BSS,974,648,326
2,BSS,473,646,173
2,BSS,10,646,636
2,BSS,1072,648,424
2,BSS,485,648,951
2,BSS,880,646,880
2,BSS,432,646,214
2,BSS,672,648,24
2,BSS,947,648,299
2,BSS,46,646,600
2,BSS,218,648,684
2,BSS,1046,648,398
2,BSS,862,648,214
2,BSS,1065,646,695
2,BSS,359,646,287
2,BSS,886,648,238
2,BSS,318,648,784
2,BSS,961,646,799
2,BSS,1085,648,437
2,BSS,338,648,804
2,BSS,97,648,563
2,BSS,799,648,151
2,BSS,494,646,152
2,BSS,140,648,606
2,BSS,825,648,177
2,BSS,1022,648,374
2,BSS,312,646,334
2,BSS,129,646,517
2,BSS,940,646,820
2,BSS,18,646,628
2,BSS,298,648,764
2,BSS,351,646,295
2,BSS,437,646,209
2,BSS,303,646,343
2,BSS,636,646,10
2,BSS,1013,648,365
2,BSS,525,646,121
2,BSS,378,648,844
2,BSS,166,648,632
2,BSS,928,648,280
2,BSS,1045,646,715
2,BSS,604,648,1070
2,BSS,861,646,899
2,BSS,157,648,623
2,BSS,694,648,46
2,BSS,665,648,17
2,BSS,450,648,916
2,BSS,994,646,766
2,BSS,789,646,971
2,BSS,943,646,817
2,BSS,1061,646,699
2,BSS,124,648,590
2,BSS,504,648,970
2,BSS,365,646,281
2,BSS,268,648,734
2,BSS,657,648,9
2,BSS,132,646,514
2,BSS,0,646,646
2,BSS,484,648,950
2,BSS,310,646,336
2,BSS,933,646,827
2,BSS,171,646,475
2,BSS,900,648,252
2,BSS,114,646,532
2,BSS,328,648,794
2,BSS,871,648,223
2,BSS,411,646,235
2,BSS,212,648,678
2,BSS,192,648,658
2,BSS,944,648,296
2,BSS,521,648,987
2,BSS,23,646,623
2,BSS,362,646,284
2,BSS,189,646,457
2,BSS,746,648,98
2,BSS,223,646,423
2,BSS,468,648,934
2,BSS,806,648,158
2,BSS,495,646,151
2,BSS,39,648,505
2,BSS,778,646,982
2,BSS,562,646,84
2,BSS,863,648,215
2,BSS,272,648,738
2,BSS,868,646,892
2,BSS,1080,646,680
2,BSS,591,646,55
2,BSS,58,648,524
2,BSS,750,646,1010
2,BSS,696,648,48
2,BSS,933,648,285
2,BSS,351,648,817
2,BSS,819,646,941
2,BSS,710,646,1050
2,BSS,698,648,50
2,BSS,733,646,1027
2,BSS,362,648,828
2,BSS,722,648,74
2,BSS,454,648,920
2,BSS,728,646,1032
2,BSS,973,648,325
2,BSS,519,646,127
2,BSS,256,648,722
2,BSS,6,646,640
2,BSS,534,646,112
2,BSS,305,648,771
2,BSS,965,648,317
2,BSS,282,646,364
2,BSS,250,648,716
2,BSS,560,648,1026
2,BSS,433,648,899
2,BSS,695,646,1065
2,BSS,235,646,411
2,BSS,324,648,790
2,BSS,950,648,302
2,BSS,897,648,249
2,BSS,484,646,162
2,BSS,247,646,399
2,BSS,608,646,38
2,BSS,356,646,290
2,BSS,599,646,47
2,BSS,1112,648,464
2,BSS,266,648,732
2,BSS,788,646,972
2,BSS,167,648,633
2,BSS,221,648,687
2,BSS,560,646,86
2,BSS,46,646,600
2,BSS,1025,648,377
2,BSS,16,648,482
2,BSS,375,646,271
2,BSS,472,648,938
2,BSS,84,646,562
2,BSS,1045,646,715
2,BSS,25,646,621
2,BSS,267,648,733
2,BSS,165,646,481
2,BSS,1027,646,733
2,BSS,323,646,323
2,BSS,830,646,930
2,BSS,99,648,565
2,BSS,420,648,886
2,BSS,670,646,1090
2,BSS,477,648,943
2,BSS,238,646,408
2,BSS,59,646,587
2,BSS,810,646,950
2,BSS,1,648,467
2,BSS,961,646,799
2,BSS,831,646,929
2,BSS,360,646,286
2,BSS,1111,646,649
2,BSS,753,646,1007
2,BSS,299,646,347
2,BSS,773,648,125
2,BSS,403,646,243
2,BSS,946,648,298
2,BSS,863,648,215
2,BSS,1020,646,740
2,BSS,30,648,496
2,BSS,998,646,762
2,BSS,967,648,319
2,BSS,765,648,117
2,BSS,862,646,898
2,BSS,849,646,911
2,BSS,8,646,638
2,BSS,591,648,1057
2,BSS,986,646,774
2,BSS,1038,648,390
2,BSS,854,646,906
2,BSS,851,648,203
2,BSS,495,648,961
2,BSS,108,646,538
2,BSS,157,646,489
2,BSS,605,646,41
2,BSS,834,648,186
2,BSS,12,648,478
2,BSS,546,648,1012
2,BSS,652,648,4
2,BSS,985,648,337
2,BSS,16,646,630
2,BSS,660,646,1100
2,BSS,469,646,177
2,BSS,982,648,334
2,BSS,1072,648,424
2,BSS,660,648,12
2,BSS,86,648,552
2,BSS,1072,646,688
2,BSS,987,648,339
2,BSS,346,646,300
2,BSS,363,648,829
2,BSS,319,648,785
2,BSS,198,646,448
2,BSS,257,646,389
2,BSS,1055,648,407
2,BSS,321,646,325
2,BSS,288,648,754
2,BSS,308,646,338
2,BSS,273,648,739
2,BSS,137,648,603
2,BSS,461,646,185
2,BSS,816,646,944
2,BSS,19,646,627
2,BSS,939,648,291
2,BSS,838,646,922
2,BSS,679,648,31
2,BSS,406,648,872
2,BSS,40,646,606
2,BSS,672,646,1088
2,BSS,407,646,239
2,BSS,1057,646,703
2,BSS,733,648,85
2,BSS,802,648,154
2,BSS,262,648,728
2,BSS,811,646,949
2,BSS,163,648,629
2,BSS,164,648,630
2,BSS,881,648,233
2,BSS,396,646,250
2,BSS,661,646,1099
2,BSS,992,648,344
2,BSS,567,648,1033
2,BSS,244,646,402
2,BSS,349,646,297
2,BSS,458,648,924
2,BSS,754,648,106
2,BSS,769,646,991
2,BSS,714,646,1046
2,BSS,340,648,806
2,BSS,597,648,1063
2,BSS,1087,648,439
2,BSS,947,648,299
2,BSS,41,648,507
2,BSS,977,648,329
2,BSS,628,648,1094
2,BSS,1009,648,361
2,BSS,1092,648,444
2,BSS,38,648,504
2,BSS,117,648,583
2,BSS,1030,648,382
2,BSS,943,646,817
2,BSS,981,646,779
2,BSS,365,648,831
2,BSS,69,648,535
2,BSS,44,646,602
2,BSS,201,648,667
2,BSS,211,648,677
2,BSS,838,646,922
2,BSS,370,648,836
2,BSS,851,648,203
2,BSS,246,648,712
2,BSS,991,648,343
2,BSS,931,646,829
2,BSS,867,646,893
2,BSS,991,646,769
2,BSS,172,646,474
2,BSS,218,648,684
2,BSS,602,648,1068
2,BSS,935,646,825
2,BSS,146,646,500
2,BSS,767,646,993
2,BSS,628,646,18
2,BSS,67,646,579
2,BSS,212,646,434
2,BSS,685,646,1075
2,BSS,983,646,777
2,BSS,585,648,1051
2,BSS,62,646,584
2,BSS,195,648,661
2,BSS,206,648,672
2,BSS,232,646,414
2,BSS,1079,646,681
2,BSS,1035,646,725
2,BSS,625,646,21
2,BSS,537,648,1003
2,BSS,435,646,211
2,BSS,42,646,604
2,BSS,118,646,528
2,BSS,974,648,326
2,BSS,40,648,506
2,BSS,569,646,77
2,BSS,842,648,194
2,BSS,1057,648,409
2,BSS,622,646,24
2,BSS,316,648,782
2,BSS,959,646,801
2,BSS,725,646,1035
2,BSS,234,648,700
2,BSS,766,646,994
2,BSS,35,646,611
2,BSS,264,646,382
2,BSS,210,648,676
2,BSS,532,648,998
2,BSS,237,648,703
2,BSS,705,646,1055
2,BSS,953,646,807
2,BSS,909,648,261
2,BSS,8,646,638
2,BSS,401,648,867
2,BSS,987,646,773
2,BSS,639,648,1105
2,BSS,750,646,1010
2,BSS,617,648,1083
2,BSS,161,646,485
2,BSS,720,646,1040
2,BSS,786,646,974
2,BSS,598,648,1064
2,BSS,1107,648,459
2,BSS,509,648,975
2,BSS,186,646,460
2,BSS,861,646,899
2,BSS,164,646,482
2,BSS,59,648,525
2,BSS,611,648,1077
2,BSS,572,648,1038
2,BSS,1110,648,462
2,BSS,1034,646,726
2,BSS,445,646,201
2,BSS,720,648,72
2,BSS,774,648,126
2,BSS,353,646,293
2,BSS,960,646,800
2,BSS,68,648,534
2,BSS,398,646,248
2,BSS,589,648,1055
2,BSS,566,646,80
2,BSS,777,648,129
2,BSS,572,648,1038
2,BSS,535,646,111
2,BSS,155,648,621
2,BSS,318,646,328
2,BSS,576,646,70
2,BSS,826,646,934
2,BSS,1050,646,710
2,BSS,739,648,91
2,BSS,556,646,90
2,BSS,759,646,1001
2,BSS,415,646,231
2,BSS,308,646,338
2,BSS,654,648,6
2,BSS,451,646,195
2,BSS,160,648,626
2,BSS,209,646,437
2,BSS,307,648,773
2,BSS,132,646,514
2,BSS,723,646,1037
2,BSS,785,646,975
2,BSS,1028,648,380
2,BSS,832,646,928
2,BSS,613,648,1079
2,BSS,167,648,633
2,BSS,565,646,81
2,BSS,342,646,304
2,BSS,965,648,317
2,BSS,497,646,149
2,BSS,1109,646,651
2,BSS,836,646,924
2,BSS,661,646,1099
2,BSS,886,648,238
2,BSS,143,648,609
2,BSS,1025,646,735
2,BSS,532,648,998
2,BSS,768,648,120
2,BSS,780,648,132
2,BSS,911,646,849
2,BSS,51,646,595
2,BSS,993,646,767
2,BSS,115,648,581
2,BSS,572,648,1038
2,BSS,892,648,244
2,BSS,764,648,116
2,BSS,679,648,31
2,BSS,433,646,213
2,BSS,481,646,165
2,BSS,417,648,883
2,BSS,13,646,633
2,BSS,854,646,906
2,BSS,1096,648,448
2,BSS,657,648,9
2,BSS,992,646,768
2,BSS,316,648,782
2,BSS,806,648,158
2,BSS,471,648,937
2,BSS,933,648,285
2,BSS,959,648,311
2,BSS,550,648,1016
2,BSS,511,646,135
2,BSS,368,648,834
2,BSS,912,648,264
2,BSS,389,646,257
2,BSS,1,646,645
2,BSS,849,648,201
2,BSS,325,646,321
2,BSS,64,646,582
2,BSS,931,646,829
2,BSS,72,648,538
2,BSS,463,646,183
2,BSS,447,648,913
2,BSS,719,648,71
2,BSS,526,648,992
2,BSS,1001,648,353
2,BSS,901,648,253
2,BSS,1079,648,431
2,BSS,164,648,630
2,BSS,182,648,648
2,BSS,105,648,571
2,BSS,937,646,823
2,BSS,775,646,985
2,BSS,756,646,1004
2,BSS,17,646,629
